clustering_features,n_clustering_features,n_clusters,n_factors,rotation,silhouette_score,smallest_cluster,largest_cluster,clusters_below_efa_rule,max_cluster_supported_factors,global_mean_primary_abs_loading,global_mean_cross_loading_gap,global_simple_feature_share,global_covariance_reconstruction_rmse,global_n_observations,global_n_parameters,global_exact_total_log_likelihood,global_exact_mean_log_likelihood,global_regularized_total_log_likelihood,global_regularized_mean_log_likelihood,global_regularized_aic,global_regularized_bic,global_likelihood_eigenvalue_floor,global_exact_likelihood_finite,global_minimum_uniqueness,global_uniquenesses_below_floor,clustered_n_parameters,clustered_exact_total_log_likelihood,clustered_regularized_total_log_likelihood,clustered_regularized_aic,clustered_regularized_bic,clustered_unstable_models,clustered_minus_global_regularized_bic,clustered_minus_global_regularized_aic,clustered_minus_global_regularized_total_log_likelihood,clustered_status,clustered_reason,clustered_mean_primary_abs_loading,clustered_minus_global_mean_primary_abs_loading,clustered_mean_cross_loading_gap,clustered_minus_global_mean_cross_loading_gap,clustered_simple_feature_share,clustered_minus_global_simple_feature_share,clustered_covariance_reconstruction_rmse,clustered_minus_global_covariance_reconstruction_rmse,experiment_id,status,error
services_value_added_per_worker_constant_2015_usd,1,5,23,varimax,0.6578565538819761,26,100,5,26,0.740830518567698,0.46450647228356634,0.46511627906976744,0.008948266553837509,217,822,-6414.995638648136,-29.562191883171135,-6414.995638647908,-29.562191883170083,14473.991277295816,17252.266901906074,1e-06,True,9.336391895253815e-05,0,4110.0,2220.746276825892,1100.3989432398166,6019.202113520367,12672.770920679446,4.0,-4579.495981226628,-8454.78916377545,7515.394581887725,ok,,0.7640273667026583,0.023196848134960257,0.47415654059370865,0.009650068310142312,0.5077697995927554,0.04265352052298793,0.007758452364642003,-0.0011898141891955056,149,ok,
services_value_added_per_worker_constant_2015_usd,1,5,24,varimax,0.6578565538819761,26,100,5,26,0.7443398574052481,0.46064373261170183,0.46511627906976744,0.007972425751050125,217,842,-6397.331869501746,-29.48079202535367,-6397.331869501503,-29.48079202535255,14478.663739003006,17324.537310684074,1e-06,True,9.110958045754902e-05,0,4210.0,3076.2817067161886,1732.7417425802062,4954.516514839588,11769.972640907647,4.0,-5554.564669776428,-9524.147224163418,8130.073612081709,ok,,0.7658787040592498,0.021538846654001742,0.4748155174606938,0.014171784848991953,0.5243810952738184,0.05926481620405094,0.006861773785671433,-0.0011106519653786917,150,ok,
services_value_added_per_worker_constant_2015_usd,1,5,25,varimax,0.6578565538819761,26,100,5,26,0.7533982163689227,0.47325744033745226,0.5116279069767442,0.006805662990134082,217,861,-6376.789511748005,-29.38612678224887,-6376.789511748209,-29.386126782249814,14475.579023496419,17385.670644894755,1e-06,True,8.717335237473645e-05,0,4305.0,7291.910875522007,2917.088116494968,2775.8237670100643,9745.072846041658,4.0,-7640.597798853098,-11699.755256486354,9293.877628243177,ok,,0.7679706630685589,0.014572446699636199,0.47773942320098767,0.004481982863535405,0.5228807201800449,0.011252813203300738,0.005768217114763748,-0.001037445875370334,151,ok,
services_value_added_per_worker_constant_2015_usd,1,5,26,varimax,0.6578565538819761,26,100,5,26,0.7556507895003439,0.47045323655681986,0.4883720930232558,0.006102772317835468,217,879,-6363.663938655423,-29.32564027030149,-6363.663938655602,-29.325640270302312,14485.327877311203,17456.25765107327,1e-06,True,8.748565540317443e-05,0,4395.0,7678.788210277721,3247.0160425671265,2295.967914865747,9410.91558091542,4.0,-8045.342070157849,-12189.359962445456,9610.67998122273,ok,,0.7727251481736264,0.01707435867328244,0.4795607353256631,0.009107498768843258,0.5010181116707747,0.012646018647518908,0.004378359459758403,-0.001724412858077065,152,ok,
services_value_added_per_worker_constant_2015_usd,1,5,27,varimax,0.6578565538819761,26,100,5,26,0.7598876511126829,0.47932831065737314,0.5116279069767442,0.005398157769276454,217,896,-6350.434921171474,-29.264677056089745,-6350.434921171399,-29.264677056089397,14492.869842342798,17521.25787111505,1e-06,True,8.461853315133716e-05,0,,,,,,,,,,skipped_sample_limit,27 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,153,ok,
services_value_added_per_worker_constant_2015_usd,1,5,28,varimax,0.6578565538819761,26,100,5,26,0.7696850773163549,0.4925013770356482,0.5348837209302325,0.004735402263638488,217,912,-6346.3302272418405,-29.245761415861015,-6346.330227241896,-29.24576141586127,14516.660454483792,17599.126840912693,1e-06,True,8.656507302506888e-05,0,,,,,,,,,,skipped_sample_limit,28 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,154,ok,
services_value_added_per_worker_constant_2015_usd,1,5,29,varimax,0.6578565538819761,26,100,5,26,0.7805255608155142,0.5075354153830065,0.6046511627906976,0.0032767673416906435,217,927,-6338.713155222742,-29.21065970148729,-6338.713155222892,-29.21065970148798,14531.426310445784,17664.59115717779,1e-06,True,8.719579734450811e-05,0,,,,,,,,,,skipped_sample_limit,29 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,155,ok,
services_value_added_per_worker_constant_2015_usd,1,5,30,varimax,0.6578565538819761,26,100,5,26,0.7892489484689267,0.5175713028155593,0.6046511627906976,0.002560102276262155,217,941,-6324.472409419306,-29.145034144789427,-6324.472409419075,-29.145034144788365,14530.94481883815,17711.428228519722,1e-06,True,8.039661561753952e-05,0,,,,,,,,,,skipped_sample_limit,30 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,156,ok,
services_value_added_per_worker_constant_2015_usd,1,5,31,varimax,0.6578565538819761,26,100,5,26,0.7894551616120493,0.5161024722334684,0.5813953488372093,0.0025090964787000806,217,954,-6319.9113618411275,-29.124015492355426,-6319.911361840972,-29.124015492354708,14547.822723681944,17772.244798959542,1e-06,True,8.264822457149101e-05,0,,,,,,,,,,skipped_sample_limit,31 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,157,ok,
services_value_added_per_worker_constant_2015_usd,1,5,32,varimax,0.6578565538819761,26,100,5,26,0.7947224024759374,0.5246897809856955,0.6046511627906976,0.002157460903702354,217,966,-6310.3119786822845,-29.079778703604998,-6310.311978682241,-29.079778703604795,14552.623957364482,17817.604800884565,1e-06,True,7.708178398613263e-05,0,,,,,,,,,,skipped_sample_limit,32 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,158,ok,
services_value_added_per_worker_constant_2015_usd,1,5,33,varimax,0.6578565538819761,26,100,5,26,0.8044901355441795,0.5345774722255383,0.5813953488372093,0.0016154370338687996,217,977,-6298.51008324012,-29.025392088664148,-6298.5100832407215,-29.02539208866692,14551.020166481443,17853.17988089047,1e-06,True,5.968665688638186e-05,0,,,,,,,,,,skipped_sample_limit,33 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,159,ok,
services_value_added_per_worker_constant_2015_usd,1,5,34,varimax,0.6578565538819761,26,100,5,26,0.8078576953126891,0.5365773494637367,0.6046511627906976,0.0011961750990483046,217,987,-6296.158975233942,-29.014557489557337,-6296.158975233831,-29.014557489556825,14566.317950467663,17902.2766384121,1e-06,True,4.780796113290631e-05,0,,,,,,,,,,skipped_sample_limit,34 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,160,ok,
services_value_added_per_worker_constant_2015_usd,1,5,35,varimax,0.6578565538819761,26,100,5,26,0.808658703221877,0.5361834806371489,0.5813953488372093,0.0009004093448537147,217,996,-6295.319322385294,-29.010688121591215,-6295.319322385278,-29.01068812159114,14582.638644770555,17949.016408896852,1e-06,True,5.022417688249625e-05,0,,,,,,,,,,skipped_sample_limit,35 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,161,ok,
services_value_added_per_worker_constant_2015_usd,1,5,36,varimax,0.6578565538819761,26,100,5,26,0.8105620987495926,0.5338524869637574,0.5813953488372093,0.00036310287660314816,217,1004,-6293.679313313032,-29.003130476096924,-6293.679313313078,-29.003130476097134,14595.358626626155,17988.77556958078,1e-06,True,5.3455251335821075e-05,0,,,,,,,,,,skipped_sample_limit,36 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,162,ok,
services_value_added_per_worker_constant_2015_usd,1,5,37,varimax,0.6578565538819761,26,100,5,26,0.8140583701617655,0.5364184573385914,0.5813953488372093,0.000276786048262722,217,1011,-6293.434054732992,-29.00200025222577,-6293.434054732876,-29.002000252225233,14608.868109465751,18025.944333895157,1e-06,True,5.802336844307199e-05,0,,,,,,,,,,skipped_sample_limit,37 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,163,ok,
services_value_added_per_worker_constant_2015_usd,1,5,38,varimax,0.6578565538819761,26,100,5,26,0.817543409145683,0.5433867149505447,0.6046511627906976,0.00015837484024928646,217,1017,-6292.940078238877,-28.999723862851965,-6292.940078239043,-28.999723862852733,14619.880156478086,18057.235765028734,1e-06,True,5.860611769437085e-05,0,,,,,,,,,,skipped_sample_limit,38 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,164,ok,
services_value_added_per_worker_constant_2015_usd,1,5,39,varimax,0.6578565538819761,26,100,5,26,0.8166867678388998,0.5390522976901707,0.5813953488372093,0.000142025729855013,217,1022,-6292.74245063385,-28.998813136561523,-6292.742450634052,-28.998813136562454,14629.484901268104,18083.739996586453,1e-06,True,5.76079222034398e-05,0,,,,,,,,,,skipped_sample_limit,39 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,165,ok,
services_value_added_per_worker_constant_2015_usd,1,5,40,varimax,0.6578565538819761,26,100,5,26,0.8182332076935723,0.5402410629383754,0.5813953488372093,0.00011952788288653619,217,1026,-6292.675164103264,-28.998503060383705,-6292.675164103197,-28.998503060383396,14637.350328206394,18105.125012938905,1e-06,True,5.904644189591579e-05,0,,,,,,,,,,skipped_sample_limit,40 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,166,ok,
services_value_added_per_worker_constant_2015_usd,1,5,41,varimax,0.6578565538819761,26,100,5,26,0.8185022059192172,0.5404807724692599,0.5813953488372093,0.0001112902649519171,217,1029,-6292.6528277439975,-28.998400127852523,-6292.652827743828,-28.998400127851742,14643.305655487657,18121.22003228079,1e-06,True,5.858253310087047e-05,0,,,,,,,,,,skipped_sample_limit,41 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,167,ok,
services_value_added_per_worker_constant_2015_usd,1,5,42,varimax,0.6578565538819761,26,100,5,26,0.8188060260121308,0.540900314302665,0.5813953488372093,0.00010113128043449727,217,1031,-6292.6228136042955,-28.998261813844678,-6292.622813604397,-28.99826181384515,14647.245627208795,18131.91979870901,1e-06,True,5.829473903151694e-05,0,,,,,,,,,,skipped_sample_limit,42 factors exceed the smallest cluster's supported maximum of 26,,,,,,,,,168,ok,
services_value_added_per_worker_constant_2015_usd,1,6,1,varimax,0.6474277639003146,21,89,6,21,0.3911091699344829,0.3911091699344829,0.3953488372093023,0.13016166787702516,217,129,-10717.503757436923,-49.389418237036516,-10717.503757436914,-49.38941823703647,21693.00751487383,22129.01427348055,1e-06,True,0.005600940560300249,0,774.0,-6803.292640614245,-7804.91715606666,17157.83431213332,18273.42500771167,1.0,-3855.5892657688782,-4535.173202740509,2912.5866013702544,ok,,0.37691833047208456,-0.014190839462398352,0.37691833047208456,-0.014190839462398352,0.3466938163112207,-0.0486550208980816,0.17401362769633716,0.043851959819312,169,ok,
services_value_added_per_worker_constant_2015_usd,1,6,2,varimax,0.6474277639003146,21,89,6,21,0.4048064871098706,0.2902766121995282,0.37209302325581395,0.12228385924874888,217,171,-10091.923199236524,-46.5065585218273,-10091.923199236517,-46.506558521827266,20525.846398473033,21103.80884592845,1e-06,True,0.0014711499851791654,0,1026.0,-6044.026051799392,-7060.8769894692505,16173.753978938501,17652.560249821432,2.0,-3451.2485961070197,-4352.092419534532,3031.046209767266,ok,,0.4564308916797876,0.051624404569917015,0.3420117311729501,0.05173511897342187,0.4108884363948131,0.038795413138999146,0.15224443041975802,0.029960571171009143,170,ok,
services_value_added_per_worker_constant_2015_usd,1,6,3,varimax,0.6474277639003146,21,89,6,21,0.4619461923808292,0.33316065796180133,0.4418604651162791,0.11051425408834828,217,212,-9735.588951117501,-44.864465212523044,-9735.588951117512,-44.86446521252309,19895.177902235024,20611.7161411856,1e-06,True,0.0015945232056051584,0,1272.0,-4785.156102618387,-5802.691309098581,14149.382618197162,15982.75647449647,2.0,-4628.95966668913,-5745.795284037862,3932.897642018931,ok,,0.512099915850841,0.050153723470011846,0.31714018304918906,-0.01602047491261227,0.3900975243810953,-0.05176294073518378,0.12396985205935655,0.013455597971008273,171,ok,
services_value_added_per_worker_constant_2015_usd,1,6,4,varimax,0.6474277639003146,21,89,6,21,0.5207528299974815,0.3744244385170927,0.5116279069767442,0.09224565933558948,217,252,-8711.437182884212,-40.144871810526325,-8711.437182884212,-40.144871810526325,17926.874365768424,18778.60849886062,1e-06,True,0.0001049892354001436,0,1512.0,-3795.8198119416033,-4831.4341852378375,12686.868370475675,14866.161822303155,4.0,-3912.4466765574653,-5240.0059952927495,3880.0029976463748,ok,,0.5548065980673065,0.03405376806982496,0.33167127255304973,-0.04275316596404294,0.40360090022505624,-0.10802700675168797,0.10696485454666309,0.014719195211073607,172,ok,
services_value_added_per_worker_constant_2015_usd,1,6,5,varimax,0.6474277639003146,21,89,6,21,0.5657277675248007,0.38867644766974613,0.5348837209302325,0.07288297762140372,217,291,-8405.982543232609,-38.73724674300741,-8405.982543232802,-38.7372467430083,17393.965086465603,18377.515216345877,1e-06,True,0.00010906200133609101,0,1746.0,-3276.829321554953,-4314.706502477971,12121.413004955943,14637.978062423388,4.0,-3739.537153922489,-5272.552081509661,4091.2760407548303,ok,,0.5968208826902816,0.031093115165480856,0.3575577603726902,-0.031118687297055914,0.47519022612796064,-0.059693494802271874,0.08939432659115698,0.01651134896975326,173,ok,
services_value_added_per_worker_constant_2015_usd,1,6,6,varimax,0.6474277639003146,21,89,6,21,0.5703160529428803,0.3815584562768976,0.5348837209302325,0.07105295878466354,217,329,-7983.802073588438,-36.79171462483151,-7983.8020735883765,-36.79171462483123,16625.604147176753,17737.590376491564,1e-06,True,0.00010978769585756609,0,1974.0,-2719.241381069247,-3758.4691209093617,11464.938241818723,14310.12691503793,4.0,-3427.4634614536335,-5160.66590535803,4225.332952679015,ok,,0.6054902778446537,0.035174224901773354,0.34398642653965444,-0.03757202973724316,0.42814274997320756,-0.10674097095702495,0.08309079000823824,0.0120378312235747,174,ok,
services_value_added_per_worker_constant_2015_usd,1,6,7,varimax,0.6474277639003146,21,89,6,21,0.6051843813167397,0.4081998882157377,0.6046511627906976,0.06417897706934353,217,366,-7832.448434019394,-36.094232414835915,-7832.448434019328,-36.09423241483561,16396.896868038653,17633.939299434463,1e-06,True,0.0001089376317768842,0,2196.0,-2255.515737094845,-3297.510326365469,10987.020652730938,14152.184951813704,4.0,-3481.7543476207593,-5409.876215307715,4534.938107653858,ok,,0.626688268879424,0.021503887562684287,0.3629775140877838,-0.045222374127953935,0.4487193226878149,-0.15593184010288275,0.07326554409394466,0.00908656702460113,175,ok,
services_value_added_per_worker_constant_2015_usd,1,6,8,varimax,0.6474277639003146,21,89,6,21,0.6224385946280169,0.40381130249639324,0.5813953488372093,0.053931308849097526,217,402,-7640.34623126477,-35.20896880767175,-7640.346231264628,-35.2089688076711,16084.692462529256,17443.41119865252,1e-06,True,0.00010841129238159386,0,2412.0,-1770.9984762293614,-2817.5646281505938,10459.129256301188,13935.621191359309,4.0,-3507.7900072932116,-5625.563206228067,4822.781603114034,ok,,0.6326371955430022,0.010198600914985367,0.3605360404321494,-0.04327526206424387,0.46265137712999677,-0.11874397170721257,0.06815858322709843,0.014227274378000906,176,ok,
services_value_added_per_worker_constant_2015_usd,1,6,9,varimax,0.6474277639003146,21,89,6,21,0.6229221949234092,0.4026861706113387,0.5348837209302325,0.05317347225867773,217,437,-7369.52249032999,-33.96093313516125,-7369.522490330193,-33.96093313516218,15613.044980660386,17090.060124157568,1e-06,True,0.00010867795334723596,0,2622.0,-1339.0605281761168,-2386.060475289499,10016.120950579,13795.292531724266,4.0,-3294.7675924333016,-5596.924030081387,4983.462015040694,ok,,0.6454522055268113,0.022530010603402095,0.3722306579522234,-0.030455512659115336,0.444003858107384,-0.09087986282284849,0.06242050176272585,0.00924702950404812,177,ok,
services_value_added_per_worker_constant_2015_usd,1,6,10,varimax,0.6474277639003146,21,89,6,21,0.6235669306815353,0.3933198948668611,0.4883720930232558,0.052209702665035454,217,471,-7178.649623253221,-33.08133466936968,-7178.64962325315,-33.081334669369355,15299.2992465063,16891.230900023857,1e-06,True,0.0001074256994183509,0,2826.0,-998.2044635920838,-2051.9716709531976,9755.943341906395,13829.14657925061,4.0,-3062.084320773247,-5543.3559045999045,5126.677952299952,ok,,0.6523058643598914,0.028738933678356005,0.37475295373403783,-0.018566941132823256,0.45000535848247775,-0.03836673454077805,0.05740415080915547,0.005194448144120019,178,ok,
services_value_added_per_worker_constant_2015_usd,1,6,11,varimax,0.6474277639003146,21,89,6,21,0.6444000408920261,0.3929995368316214,0.4418604651162791,0.04150554664435032,217,504,-7072.597178740722,-32.592613726915765,-7072.597178740632,-32.59261372691536,15153.194357481265,16856.662623665656,1e-06,True,0.00010491667700252005,0,3024.0,-608.2425154846519,-1668.713992469762,9385.427984939524,13744.01488859448,4.0,-3112.6477350711757,-5767.766372541741,5403.88318627087,ok,,0.6711633153860374,0.02676327449401128,0.3934215341305838,0.00042199729896236216,0.4939449148001286,0.05208444968384951,0.04916308017087931,0.007657533526528988,179,ok,
services_value_added_per_worker_constant_2015_usd,1,6,12,varimax,0.6474277639003146,21,89,6,21,0.6675740994996768,0.41584146828449337,0.4883720930232558,0.034107774584886175,217,536,-6986.007835151451,-32.19358449378549,-6986.007835151485,-32.19358449378564,15044.01567030297,16855.640651800655,1e-06,True,0.00010313955582896828,0,3216.0,-265.9013923796446,-1327.0260205109896,9086.05204102198,13721.374621099474,4.0,-3134.266030701181,-5957.96362928099,5658.981814640495,ok,,0.6842429989808072,0.016668899481130373,0.3996739416995282,-0.016167526584965175,0.4866573786303719,-0.0017147143928838982,0.04215211596593881,0.008044341381052637,180,ok,
services_value_added_per_worker_constant_2015_usd,1,6,13,varimax,0.6474277639003146,21,89,6,21,0.6677240506778354,0.4159830743863385,0.5116279069767442,0.03334373784299143,217,567,-6872.599532379509,-31.670965587002343,-6872.599532379536,-31.67096558700247,14879.199064759072,16795.60086421651,1e-06,True,0.0001033974388696679,0,3402.0,148.3672832128889,-925.4509186784493,8654.901837356898,13558.312103968723,4.0,-3237.2887602477876,-6224.297227402174,5947.148613701087,ok,,0.6936603667904454,0.025936316112610047,0.40114195803243424,-0.014841116353904282,0.4721894759404137,-0.03943843103633049,0.03771969123396999,0.004375953390978557,181,ok,
services_value_added_per_worker_constant_2015_usd,1,6,14,varimax,0.6474277639003146,21,89,6,21,0.6845070011855715,0.432063416432964,0.5348837209302325,0.028719046613787536,217,597,-6790.2127046475525,-31.29130278639425,-6790.212704647667,-31.29130278639478,14774.425409295334,16792.22412935899,1e-06,True,0.00010427925473111,0,3582.0,539.0391789061159,-543.6178831612011,8251.235766322403,13414.085729580356,4.0,-3378.1383997786343,-6523.189642972931,6246.594821486466,ok,,0.7029235225326641,0.018416521347092596,0.4144730054997707,-0.0175904109331933,0.5178437466509485,-0.017039974279284054,0.03282047324808078,0.004101426634293245,182,ok,
services_value_added_per_worker_constant_2015_usd,1,6,15,varimax,0.6474277639003146,21,89,6,21,0.6923008058786277,0.44271164210986724,0.5581395348837209,0.026688418267868354,217,626,-6708.1970984704085,-30.913350684195432,-6708.197098470287,-30.91335068419487,14668.394196940573,16784.2099402569,1e-06,True,0.00010121365931781146,0,3756.0,940.6017396673246,-172.7042810112764,7857.408562022552,13271.05023203843,4.0,-3513.1597082184708,-6810.985634918021,6535.49281745901,ok,,0.7130530632054182,0.020752257326790424,0.41456136986184294,-0.0281502722480243,0.47090344014575064,-0.08723609473797028,0.026289983648854705,-0.00039843461901364896,183,ok,
services_value_added_per_worker_constant_2015_usd,1,6,16,varimax,0.6474277639003146,21,89,6,21,0.7019052571164968,0.44651709623076347,0.5581395348837209,0.023382613582443597,217,654,-6661.5784550732615,-30.698518226144063,-6661.578455072988,-30.698518226142802,14631.156910145975,16841.609779361435,1e-06,True,0.00010337540107729914,0,3924.0,1393.801934549425,254.4476763517397,7339.104647296521,12994.890034182119,4.0,-3846.7197451793163,-7292.052262849455,6916.026131424727,ok,,0.7239122611109844,0.02200700399448763,0.4287368918418059,-0.017780204388957555,0.4825849319472725,-0.07555460293644845,0.02322084197341505,-0.00016177160902854787,184,ok,
services_value_added_per_worker_constant_2015_usd,1,6,17,varimax,0.6474277639003146,21,89,6,21,0.7083801626598486,0.4455097674121288,0.5581395348837209,0.02132589308070819,217,681,-6595.967156205983,-30.39616201016582,-6595.96715620559,-30.39616201016401,14553.93431241118,16855.644410172234,1e-06,True,0.00010422513490326857,0,4086.0,1936.4212139176661,832.3858115035446,6507.228376992911,12396.509490860026,4.0,-4459.134919312208,-8046.705935418269,7428.352967709135,ok,,0.7338818970435951,0.025501734383746477,0.4422067116035942,-0.003303055808534572,0.5166648805058408,-0.041474654377880116,0.019096529144011345,-0.002229363936696843,185,ok,
services_value_added_per_worker_constant_2015_usd,1,6,18,varimax,0.6474277639003146,21,89,6,21,0.7118921836502266,0.45255520756872075,0.5116279069767442,0.018576041973630907,217,707,-6544.617391840841,-30.15952715134028,-6544.617391840765,-30.15952715133993,14503.23478368153,16892.822212634634,1e-06,True,9.841610733418715e-05,0,4242.0,2502.225239733752,1357.2421495376575,5769.515700924685,11883.64455188511,4.0,-5009.177660749523,-8733.719082756845,7901.859541378422,ok,,0.7368210829403954,0.024928899290168838,0.43877841951409924,-0.013776788054621514,0.4928732183045762,-0.018754688672168007,0.015943530689572893,-0.002632511284058014,186,ok,
services_value_added_per_worker_constant_2015_usd,1,6,19,varimax,0.6474277639003146,21,89,6,21,0.7207429993684455,0.45514549411575034,0.5348837209302325,0.015656558217702884,217,732,-6511.511767274535,-30.0069666694679,-6511.511767274591,-30.00696666946816,14487.023534549182,16961.1083973408,1e-06,True,9.860939729144924e-05,0,4392.0,3713.7019496962166,2144.142502708879,4495.714994582242,10826.043592747776,4.0,-6135.064804593023,-9991.30853996694,8655.65426998347,ok,,0.747244793540278,0.026501794171832405,0.4539474180528614,-0.0011980760628889642,0.49244453970635516,-0.042439181223877354,0.01252822332594005,-0.0031283348917628337,187,ok,
services_value_added_per_worker_constant_2015_usd,1,6,20,varimax,0.6474277639003146,21,89,6,21,0.7322461865634516,0.46662648982993143,0.5581395348837209,0.013258599567610855,217,756,-6488.833075666602,-29.902456569892173,-6488.833075666665,-29.902456569892465,14489.66615133333,17044.868550609917,1e-06,True,0.000103221694926936,0,4536.0,8214.294034102584,3707.948049508957,1656.103900982086,8193.98425646452,4.0,-8850.884294145397,-12833.562250351242,10196.781125175621,ok,,0.7495940537108566,0.017347867147404994,0.45579332839146247,-0.010833161438468963,0.4855856821348194,-0.07255385274890153,0.010997836487623492,-0.002260763079987363,188,ok,
services_value_added_per_worker_constant_2015_usd,1,6,21,varimax,0.6474277639003146,21,89,6,21,0.7358943989265504,0.4638755260537995,0.5116279069767442,0.011410782364724117,217,779,-6451.490141086933,-29.73036931376467,-6451.490141086897,-29.730369313764502,14460.980282173794,17093.920320581812,1e-06,True,9.2577930335902e-05,0,4674.0,9089.273864182753,4338.7446593246295,670.5106813507409,7407.294804261874,5.0,-9686.625516319938,-13790.469600823053,10790.234800411527,ok,,0.7539797761690924,0.018085377242542,0.4597794956258076,-0.004096030427991892,0.5275961847604759,0.015968277783731666,0.0088816769960858,-0.0025291053686383163,189,ok,
services_value_added_per_worker_constant_2015_usd,1,6,22,varimax,0.6474277639003146,21,89,6,21,0.7394147378004121,0.4608801174921766,0.4883720930232558,0.010005219067436441,217,801,-6432.334618250415,-29.64209501497887,-6432.334618250701,-29.64209501498019,14466.669236501402,17173.96701668731,1e-06,True,9.084553475524615e-05,0,,,,,,,,,,skipped_sample_limit,22 factors exceed the smallest cluster's supported maximum of 21,,,,,,,,,190,ok,
services_value_added_per_worker_constant_2015_usd,1,6,23,varimax,0.6474277639003146,21,89,6,21,0.740830518567698,0.46450647228356634,0.46511627906976744,0.008948266553837509,217,822,-6414.995638648136,-29.562191883171135,-6414.995638647908,-29.562191883170083,14473.991277295816,17252.266901906074,1e-06,True,9.336391895253815e-05,0,,,,,,,,,,skipped_sample_limit,23 factors exceed the smallest cluster's supported maximum of 21,,,,,,,,,191,ok,
services_value_added_per_worker_constant_2015_usd,1,6,24,varimax,0.6474277639003146,21,89,6,21,0.7443398574052481,0.46064373261170183,0.46511627906976744,0.007972425751050125,217,842,-6397.331869501746,-29.48079202535367,-6397.331869501503,-29.48079202535255,14478.663739003006,17324.537310684074,1e-06,True,9.110958045754902e-05,0,,,,,,,,,,skipped_sample_limit,24 factors exceed the smallest cluster's supported maximum of 21,,,,,,,,,192,ok,
services_value_added_per_worker_constant_2015_usd,1,6,25,varimax,0.6474277639003146,21,89,6,21,0.7533982163689227,0.47325744033745226,0.5116279069767442,0.006805662990134082,217,861,-6376.789511748005,-29.38612678224887,-6376.789511748209,-29.386126782249814,14475.579023496419,17385.670644894755,1e-06,True,8.717335237473645e-05,0,,,,,,,,,,skipped_sample_limit,25 factors exceed the smallest cluster's supported maximum of 21,,,,,,,,,193,ok,
services_value_added_per_worker_constant_2015_usd,1,6,26,varimax,0.6474277639003146,21,89,6,21,0.7556507895003439,0.47045323655681986,0.4883720930232558,0.006102772317835468,217,879,-6363.663938655423,-29.32564027030149,-6363.663938655602,-29.325640270302312,14485.327877311203,17456.25765107327,1e-06,True,8.748565540317443e-05,0,,,,,,,,,,skipped_sample_limit,26 factors exceed the smallest cluster's supported maximum of 21,,,,,,,,,194,ok,
services_value_added_per_worker_constant_2015_usd,1,6,27,varimax,0.6474277639003146,21,89,6,21,0.7598876511126829,0.47932831065737314,0.5116279069767442,0.005398157769276454,217,896,-6350.434921171474,-29.264677056089745,-6350.434921171399,-29.264677056089397,14492.869842342798,17521.25787111505,1e-06,True,8.461853315133716e-05,0,,,,,,,,,,skipped_sample_limit,27 factors exceed the smallest cluster's supported maximum of 21,,,,,,,,,195,ok,
services_value_added_per_worker_constant_2015_usd,1,6,28,varimax,0.6474277639003146,21,89,6,21,0.7696850773163549,0.4925013770356482,0.5348837209302325,0.004735402263638488,217,912,-6346.3302272418405,-29.245761415861015,-6346.330227241896,-29.24576141586127,14516.660454483792,17599.126840912693,1e-06,True,8.656507302506888e-05,0,,,,,,,,,,skipped_sample_limit,28 factors exceed the smallest cluster's supported maximum of 21,,,,,,,,,196,ok,
services_value_added_per_worker_constant_2015_usd,1,6,29,varimax,0.6474277639003146,21,89,6,21,0.7805255608155142,0.5075354153830065,0.6046511627906976,0.0032767673416906435,217,927,-6338.713155222742,-29.21065970148729,-6338.713155222892,-29.21065970148798,14531.426310445784,17664.59115717779,1e-06,True,8.719579734450811e-05,0,,,,,,,,,,skipped_sample_limit,29 factors exceed the smallest cluster's supported maximum of 21,,,,,,,,,197,ok,
services_value_added_per_worker_constant_2015_usd,1,6,30,varimax,0.6474277639003146,21,89,6,21,0.7892489484689267,0.5175713028155593,0.6046511627906976,0.002560102276262155,217,941,-6324.472409419306,-29.145034144789427,-6324.472409419075,-29.145034144788365,14530.94481883815,17711.428228519722,1e-06,True,8.039661561753952e-05,0,,,,,,,,,,skipped_sample_limit,30 factors exceed the smallest cluster's supported maximum of 21,,,,,,,,,198,ok,
