cluster,n_factors,feature,factor,loading
3,9,travel_services_percent_of_service_imports_bop,1,0.20032891095424593
3,9,travel_services_percent_of_service_imports_bop,2,-0.05521777556394243
3,9,travel_services_percent_of_service_imports_bop,3,-0.03195973767632074
3,9,travel_services_percent_of_service_imports_bop,4,0.07672355071384217
3,9,travel_services_percent_of_service_imports_bop,5,0.08960466505281597
3,9,travel_services_percent_of_service_imports_bop,6,-0.04083003187819103
3,9,travel_services_percent_of_service_imports_bop,7,-0.04592559683973098
3,9,travel_services_percent_of_service_imports_bop,8,-0.07469081676435597
3,9,travel_services_percent_of_service_imports_bop,9,0.17202633080303034
3,9,foreign_direct_investment_net_outflows_bop_current_usd,1,-0.014408515854981008
3,9,foreign_direct_investment_net_outflows_bop_current_usd,2,-0.018009943023631635
3,9,foreign_direct_investment_net_outflows_bop_current_usd,3,0.6626350396048898
3,9,foreign_direct_investment_net_outflows_bop_current_usd,4,0.026383893980731793
3,9,foreign_direct_investment_net_outflows_bop_current_usd,5,0.03126468070386651
3,9,foreign_direct_investment_net_outflows_bop_current_usd,6,-0.18880608352772052
3,9,foreign_direct_investment_net_outflows_bop_current_usd,7,-0.11349627730391669
3,9,foreign_direct_investment_net_outflows_bop_current_usd,8,-0.023871620389353667
3,9,foreign_direct_investment_net_outflows_bop_current_usd,9,-0.008337786149369062
3,9,foreign_direct_investment_net_outflows_percent_of_gdp,1,0.016250590522382237
3,9,foreign_direct_investment_net_outflows_percent_of_gdp,2,-0.00012214479164396737
3,9,foreign_direct_investment_net_outflows_percent_of_gdp,3,0.05715059947168222
3,9,foreign_direct_investment_net_outflows_percent_of_gdp,4,-0.03207240771327392
3,9,foreign_direct_investment_net_outflows_percent_of_gdp,5,-0.035281178751396816
3,9,foreign_direct_investment_net_outflows_percent_of_gdp,6,-0.003213427829572888
3,9,foreign_direct_investment_net_outflows_percent_of_gdp,7,0.009953271310503704
3,9,foreign_direct_investment_net_outflows_percent_of_gdp,8,-0.028850493227873183
3,9,foreign_direct_investment_net_outflows_percent_of_gdp,9,0.03350088715468867
3,9,net_trade_in_goods_and_services_bop_current_usd,1,0.00732462093997519
3,9,net_trade_in_goods_and_services_bop_current_usd,2,0.07286259545355922
3,9,net_trade_in_goods_and_services_bop_current_usd,3,0.08649102881467582
3,9,net_trade_in_goods_and_services_bop_current_usd,4,0.8386039294005896
3,9,net_trade_in_goods_and_services_bop_current_usd,5,-0.017342195459774463
3,9,net_trade_in_goods_and_services_bop_current_usd,6,-0.008381189576017738
3,9,net_trade_in_goods_and_services_bop_current_usd,7,0.05045414699183418
3,9,net_trade_in_goods_and_services_bop_current_usd,8,-0.0307477080216444
3,9,net_trade_in_goods_and_services_bop_current_usd,9,-0.024524577589543448
3,9,foreign_direct_investment_net_bop_current_usd,1,0.005026991388708952
3,9,foreign_direct_investment_net_bop_current_usd,2,-0.1156243693123637
3,9,foreign_direct_investment_net_bop_current_usd,3,-0.15705244364301876
3,9,foreign_direct_investment_net_bop_current_usd,4,0.3782844683551377
3,9,foreign_direct_investment_net_bop_current_usd,5,0.029619204310035032
3,9,foreign_direct_investment_net_bop_current_usd,6,-0.127033476145629
3,9,foreign_direct_investment_net_bop_current_usd,7,-0.12969718740292252
3,9,foreign_direct_investment_net_bop_current_usd,8,-0.037396206265263465
3,9,foreign_direct_investment_net_bop_current_usd,9,-0.06239059282011593
3,9,portfolio_investment_net_bop_current_usd,1,-0.002377605653233756
3,9,portfolio_investment_net_bop_current_usd,2,0.01473958189737877
3,9,portfolio_investment_net_bop_current_usd,3,-0.012570326831710193
3,9,portfolio_investment_net_bop_current_usd,4,0.3804737336658765
3,9,portfolio_investment_net_bop_current_usd,5,0.06713653289426043
3,9,portfolio_investment_net_bop_current_usd,6,-0.17734537477433024
3,9,portfolio_investment_net_bop_current_usd,7,0.40594600606249864
3,9,portfolio_investment_net_bop_current_usd,8,-0.0021575277469277794
3,9,portfolio_investment_net_bop_current_usd,9,0.00973611279938372
3,9,exports_of_goods_and_services_bop_current_usd,1,-0.015873423166228546
3,9,exports_of_goods_and_services_bop_current_usd,2,0.07515027540012575
3,9,exports_of_goods_and_services_bop_current_usd,3,0.8653310649737742
3,9,exports_of_goods_and_services_bop_current_usd,4,0.08394954356359904
3,9,exports_of_goods_and_services_bop_current_usd,5,-0.018159600557269076
3,9,exports_of_goods_and_services_bop_current_usd,6,0.06291350989472166
3,9,exports_of_goods_and_services_bop_current_usd,7,-0.008853414273483623
3,9,exports_of_goods_and_services_bop_current_usd,8,-0.049229958795532165
3,9,exports_of_goods_and_services_bop_current_usd,9,0.015708568188045308
3,9,insurance_and_financial_services_percent_of_service_exports_bop,1,0.059566148173157155
3,9,insurance_and_financial_services_percent_of_service_exports_bop,2,-0.031352861743619294
3,9,insurance_and_financial_services_percent_of_service_exports_bop,3,0.07570222753746685
3,9,insurance_and_financial_services_percent_of_service_exports_bop,4,-0.03988654142495097
3,9,insurance_and_financial_services_percent_of_service_exports_bop,5,-0.010640939139310293
3,9,insurance_and_financial_services_percent_of_service_exports_bop,6,0.040475247458988325
3,9,insurance_and_financial_services_percent_of_service_exports_bop,7,-0.1148423755219684
3,9,insurance_and_financial_services_percent_of_service_exports_bop,8,-0.002367634217573921
3,9,insurance_and_financial_services_percent_of_service_exports_bop,9,-0.056812223052651746
3,9,exports_of_goods_services_and_primary_income_bop_current_usd,1,-0.014562799665225825
3,9,exports_of_goods_services_and_primary_income_bop_current_usd,2,0.058013240940896105
3,9,exports_of_goods_services_and_primary_income_bop_current_usd,3,0.8297314975153508
3,9,exports_of_goods_services_and_primary_income_bop_current_usd,4,0.08401679602142048
3,9,exports_of_goods_services_and_primary_income_bop_current_usd,5,-0.01077108031621304
3,9,exports_of_goods_services_and_primary_income_bop_current_usd,6,0.027968072778101517
3,9,exports_of_goods_services_and_primary_income_bop_current_usd,7,-0.030364267004886383
3,9,exports_of_goods_services_and_primary_income_bop_current_usd,8,-0.04508165319844779
3,9,exports_of_goods_services_and_primary_income_bop_current_usd,9,0.012759352053404782
3,9,transport_services_percent_of_service_exports_bop,1,0.03254797839658592
3,9,transport_services_percent_of_service_exports_bop,2,0.013806441180193554
3,9,transport_services_percent_of_service_exports_bop,3,0.06864480985127815
3,9,transport_services_percent_of_service_exports_bop,4,0.18288166943674705
3,9,transport_services_percent_of_service_exports_bop,5,-0.11517718198308366
3,9,transport_services_percent_of_service_exports_bop,6,-0.04325172305750506
3,9,transport_services_percent_of_service_exports_bop,7,0.020460464384582086
3,9,transport_services_percent_of_service_exports_bop,8,0.05740921185277965
3,9,transport_services_percent_of_service_exports_bop,9,0.17527152899173076
3,9,travel_services_percent_of_service_exports_bop,1,-0.05320852498705401
3,9,travel_services_percent_of_service_exports_bop,2,-0.049726065420007695
3,9,travel_services_percent_of_service_exports_bop,3,-0.23183615254671847
3,9,travel_services_percent_of_service_exports_bop,4,-0.04426119196323851
3,9,travel_services_percent_of_service_exports_bop,5,0.16645386471973536
3,9,travel_services_percent_of_service_exports_bop,6,-0.016569994119177034
3,9,travel_services_percent_of_service_exports_bop,7,-0.10257882363823144
3,9,travel_services_percent_of_service_exports_bop,8,0.040985278655632965
3,9,travel_services_percent_of_service_exports_bop,9,-0.06489124322607898
3,9,foreign_direct_investment_net_inflows_bop_current_usd,1,-0.02248870342236867
3,9,foreign_direct_investment_net_inflows_bop_current_usd,2,0.04529803539707664
3,9,foreign_direct_investment_net_inflows_bop_current_usd,3,0.7797046301362395
3,9,foreign_direct_investment_net_inflows_bop_current_usd,4,-0.09509941945334549
3,9,foreign_direct_investment_net_inflows_bop_current_usd,5,0.026476078123118484
3,9,foreign_direct_investment_net_inflows_bop_current_usd,6,-0.15670343079163312
3,9,foreign_direct_investment_net_inflows_bop_current_usd,7,0.05407627953603129
3,9,foreign_direct_investment_net_inflows_bop_current_usd,8,-0.01581742389361054
3,9,foreign_direct_investment_net_inflows_bop_current_usd,9,0.028835420960192506
3,9,foreign_direct_investment_net_inflows_percent_of_gdp,1,-0.0967137495016951
3,9,foreign_direct_investment_net_inflows_percent_of_gdp,2,-0.0335596779323333
3,9,foreign_direct_investment_net_inflows_percent_of_gdp,3,-0.07530780842276659
3,9,foreign_direct_investment_net_inflows_percent_of_gdp,4,-0.06123765046290607
3,9,foreign_direct_investment_net_inflows_percent_of_gdp,5,0.05843965737131498
3,9,foreign_direct_investment_net_inflows_percent_of_gdp,6,-0.06694323343059154
3,9,foreign_direct_investment_net_inflows_percent_of_gdp,7,-0.01863500134785242
3,9,foreign_direct_investment_net_inflows_percent_of_gdp,8,0.01246139402810773
3,9,foreign_direct_investment_net_inflows_percent_of_gdp,9,0.005450051499761452
3,9,short_term_debt_percent_of_exports_of_goods_services_and_primary_income,1,0.29655405200618407
3,9,short_term_debt_percent_of_exports_of_goods_services_and_primary_income,2,-0.05940170588032749
3,9,short_term_debt_percent_of_exports_of_goods_services_and_primary_income,3,0.056890811685783534
3,9,short_term_debt_percent_of_exports_of_goods_services_and_primary_income,4,-0.023465316570101306
3,9,short_term_debt_percent_of_exports_of_goods_services_and_primary_income,5,0.38596962804104523
3,9,short_term_debt_percent_of_exports_of_goods_services_and_primary_income,6,-0.05885134009234761
3,9,short_term_debt_percent_of_exports_of_goods_services_and_primary_income,7,0.06296170968885377
3,9,short_term_debt_percent_of_exports_of_goods_services_and_primary_income,8,0.4189110590041859
3,9,short_term_debt_percent_of_exports_of_goods_services_and_primary_income,9,-0.009200295819483936
3,9,net_oda_received_percent_of_imports_of_goods_services_and_primary_income,1,-0.07252602895341867
3,9,net_oda_received_percent_of_imports_of_goods_services_and_primary_income,2,-0.08336857648478752
3,9,net_oda_received_percent_of_imports_of_goods_services_and_primary_income,3,-0.1256127432191163
3,9,net_oda_received_percent_of_imports_of_goods_services_and_primary_income,4,-0.024547202632910617
3,9,net_oda_received_percent_of_imports_of_goods_services_and_primary_income,5,0.07507195098294206
3,9,net_oda_received_percent_of_imports_of_goods_services_and_primary_income,6,-0.07167244836222345
3,9,net_oda_received_percent_of_imports_of_goods_services_and_primary_income,7,-0.08891652684199584
3,9,net_oda_received_percent_of_imports_of_goods_services_and_primary_income,8,0.06960633650541102
3,9,net_oda_received_percent_of_imports_of_goods_services_and_primary_income,9,-0.09852834307898889
3,9,total_debt_service_percent_of_exports_of_goods_services_and_primary_income,1,0.2192767379476434
3,9,total_debt_service_percent_of_exports_of_goods_services_and_primary_income,2,-0.06269145146502453
3,9,total_debt_service_percent_of_exports_of_goods_services_and_primary_income,3,0.022466327540961506
3,9,total_debt_service_percent_of_exports_of_goods_services_and_primary_income,4,0.020003380489186234
3,9,total_debt_service_percent_of_exports_of_goods_services_and_primary_income,5,0.19441249715756598
3,9,total_debt_service_percent_of_exports_of_goods_services_and_primary_income,6,0.07719533425440185
3,9,total_debt_service_percent_of_exports_of_goods_services_and_primary_income,7,0.08743377933365037
3,9,total_debt_service_percent_of_exports_of_goods_services_and_primary_income,8,0.7976585236615009
3,9,total_debt_service_percent_of_exports_of_goods_services_and_primary_income,9,0.3524413564892457
3,9,debt_service_ppg_and_imf_only_percent_of_exports_of_goods_services_and_primary_income,1,-0.011464610910686455
3,9,debt_service_ppg_and_imf_only_percent_of_exports_of_goods_services_and_primary_income,2,-0.09210887581111372
3,9,debt_service_ppg_and_imf_only_percent_of_exports_of_goods_services_and_primary_income,3,-0.08374939319044238
3,9,debt_service_ppg_and_imf_only_percent_of_exports_of_goods_services_and_primary_income,4,-0.0389600517419158
3,9,debt_service_ppg_and_imf_only_percent_of_exports_of_goods_services_and_primary_income,5,-0.06511834036844318
3,9,debt_service_ppg_and_imf_only_percent_of_exports_of_goods_services_and_primary_income,6,-0.015140650835582917
3,9,debt_service_ppg_and_imf_only_percent_of_exports_of_goods_services_and_primary_income,7,-0.016532241607610014
3,9,debt_service_ppg_and_imf_only_percent_of_exports_of_goods_services_and_primary_income,8,1.0674599822409174
3,9,debt_service_ppg_and_imf_only_percent_of_exports_of_goods_services_and_primary_income,9,-0.019162339440879358
3,9,public_and_publicly_guaranteed_debt_service_percent_of_exports_of_goods_services_and_primary_income,1,-0.08960124826925511
3,9,public_and_publicly_guaranteed_debt_service_percent_of_exports_of_goods_services_and_primary_income,2,6.805187362614452e-05
3,9,public_and_publicly_guaranteed_debt_service_percent_of_exports_of_goods_services_and_primary_income,3,-0.0836196722520767
3,9,public_and_publicly_guaranteed_debt_service_percent_of_exports_of_goods_services_and_primary_income,4,-0.007873195469098745
3,9,public_and_publicly_guaranteed_debt_service_percent_of_exports_of_goods_services_and_primary_income,5,-0.0061354788435292375
3,9,public_and_publicly_guaranteed_debt_service_percent_of_exports_of_goods_services_and_primary_income,6,-0.013214001967708628
3,9,public_and_publicly_guaranteed_debt_service_percent_of_exports_of_goods_services_and_primary_income,7,-0.02478629247864789
3,9,public_and_publicly_guaranteed_debt_service_percent_of_exports_of_goods_services_and_primary_income,8,1.041468814997101
3,9,public_and_publicly_guaranteed_debt_service_percent_of_exports_of_goods_services_and_primary_income,9,0.0471476549757179
3,9,inflation_consumer_prices_annual_percent,1,0.6640034742173373
3,9,inflation_consumer_prices_annual_percent,2,0.06917915108310052
3,9,inflation_consumer_prices_annual_percent,3,-0.05536013372574122
3,9,inflation_consumer_prices_annual_percent,4,-0.032123894967032704
3,9,inflation_consumer_prices_annual_percent,5,0.21336994779868382
3,9,inflation_consumer_prices_annual_percent,6,0.025575123322449607
3,9,inflation_consumer_prices_annual_percent,7,0.03136868897898421
3,9,inflation_consumer_prices_annual_percent,8,0.06908245602059568
3,9,inflation_consumer_prices_annual_percent,9,0.028844658512803868
3,9,net_investment_in_nonfinancial_assets_current_lcu,1,0.004159402968643955
3,9,net_investment_in_nonfinancial_assets_current_lcu,2,-0.006280087201784273
3,9,net_investment_in_nonfinancial_assets_current_lcu,3,0.007572240264965861
3,9,net_investment_in_nonfinancial_assets_current_lcu,4,-0.021490183240421675
3,9,net_investment_in_nonfinancial_assets_current_lcu,5,-0.11282536128496251
3,9,net_investment_in_nonfinancial_assets_current_lcu,6,0.003159684939124664
3,9,net_investment_in_nonfinancial_assets_current_lcu,7,-0.0012395801327877445
3,9,net_investment_in_nonfinancial_assets_current_lcu,8,0.05309175240103432
3,9,net_investment_in_nonfinancial_assets_current_lcu,9,0.948399644255083
3,9,net_investment_in_nonfinancial_assets_percent_of_gdp,1,-0.025934862165247846
3,9,net_investment_in_nonfinancial_assets_percent_of_gdp,2,-0.009959104769200623
3,9,net_investment_in_nonfinancial_assets_percent_of_gdp,3,-0.12235408900090158
3,9,net_investment_in_nonfinancial_assets_percent_of_gdp,4,0.025776972599662433
3,9,net_investment_in_nonfinancial_assets_percent_of_gdp,5,0.012919699785550631
3,9,net_investment_in_nonfinancial_assets_percent_of_gdp,6,-0.10991791594246773
3,9,net_investment_in_nonfinancial_assets_percent_of_gdp,7,-0.0890607697980274
3,9,net_investment_in_nonfinancial_assets_percent_of_gdp,8,-0.021300649771167524
3,9,net_investment_in_nonfinancial_assets_percent_of_gdp,9,0.004644683242892545
3,9,taxes_on_goods_and_services_current_lcu,1,0.012256215434253225
3,9,taxes_on_goods_and_services_current_lcu,2,0.004471743491056341
3,9,taxes_on_goods_and_services_current_lcu,3,0.04426437751510312
3,9,taxes_on_goods_and_services_current_lcu,4,0.03859665442814488
3,9,taxes_on_goods_and_services_current_lcu,5,0.061293668475955694
3,9,taxes_on_goods_and_services_current_lcu,6,0.02154755285979598
3,9,taxes_on_goods_and_services_current_lcu,7,0.016822858075973817
3,9,taxes_on_goods_and_services_current_lcu,8,0.03624658776231625
3,9,taxes_on_goods_and_services_current_lcu,9,1.082822599629265
3,9,taxes_on_goods_and_services_percent_of_revenue,1,-0.06176733199012132
3,9,taxes_on_goods_and_services_percent_of_revenue,2,-0.007472770220410339
3,9,taxes_on_goods_and_services_percent_of_revenue,3,-0.26280500620535924
3,9,taxes_on_goods_and_services_percent_of_revenue,4,-0.04294175210778824
3,9,taxes_on_goods_and_services_percent_of_revenue,5,0.004685757997735816
3,9,taxes_on_goods_and_services_percent_of_revenue,6,-0.19527610565345618
3,9,taxes_on_goods_and_services_percent_of_revenue,7,0.12304587734790953
3,9,taxes_on_goods_and_services_percent_of_revenue,8,-0.061087904607353
3,9,taxes_on_goods_and_services_percent_of_revenue,9,-0.004088438759555198
3,9,taxes_on_goods_and_services_percent_value_added_of_industry_and_services,1,-0.09090665783389282
3,9,taxes_on_goods_and_services_percent_value_added_of_industry_and_services,2,-0.004030414589671124
3,9,taxes_on_goods_and_services_percent_value_added_of_industry_and_services,3,-0.2499452747438958
3,9,taxes_on_goods_and_services_percent_value_added_of_industry_and_services,4,-0.0628251043783271
3,9,taxes_on_goods_and_services_percent_value_added_of_industry_and_services,5,0.09150364931032944
3,9,taxes_on_goods_and_services_percent_value_added_of_industry_and_services,6,-0.14372390564519683
3,9,taxes_on_goods_and_services_percent_value_added_of_industry_and_services,7,-0.23127193833969326
3,9,taxes_on_goods_and_services_percent_value_added_of_industry_and_services,8,-0.03254894834349444
3,9,taxes_on_goods_and_services_percent_value_added_of_industry_and_services,9,-0.12465227421476013
3,9,goods_and_services_expense_current_lcu,1,0.013064545371736994
3,9,goods_and_services_expense_current_lcu,2,-0.0016765963168102404
3,9,goods_and_services_expense_current_lcu,3,0.011871040606395288
3,9,goods_and_services_expense_current_lcu,4,-0.06734522385352407
3,9,goods_and_services_expense_current_lcu,5,-0.0061732606495808594
3,9,goods_and_services_expense_current_lcu,6,-0.020397743410244484
3,9,goods_and_services_expense_current_lcu,7,-0.001777443550350921
3,9,goods_and_services_expense_current_lcu,8,0.0857216809411947
3,9,goods_and_services_expense_current_lcu,9,1.0047703870952402
3,9,goods_and_services_expense_percent_of_expense,1,-0.03834069073158787
3,9,goods_and_services_expense_percent_of_expense,2,-0.0362963936624878
3,9,goods_and_services_expense_percent_of_expense,3,-0.15614969165586956
3,9,goods_and_services_expense_percent_of_expense,4,0.07550484161831324
3,9,goods_and_services_expense_percent_of_expense,5,-0.016796486721419146
3,9,goods_and_services_expense_percent_of_expense,6,-0.10691376778723685
3,9,goods_and_services_expense_percent_of_expense,7,-0.10404924843147471
3,9,goods_and_services_expense_percent_of_expense,8,0.016718263551469326
3,9,goods_and_services_expense_percent_of_expense,9,-0.14376617255419571
3,9,statistical_performance_indicators_spi_pillar_2_data_services_score_scale_0_100,1,-0.050600332790619776
3,9,statistical_performance_indicators_spi_pillar_2_data_services_score_scale_0_100,2,-0.02806834355517843
3,9,statistical_performance_indicators_spi_pillar_2_data_services_score_scale_0_100,3,0.16271286078630737
3,9,statistical_performance_indicators_spi_pillar_2_data_services_score_scale_0_100,4,-0.12655697626232507
3,9,statistical_performance_indicators_spi_pillar_2_data_services_score_scale_0_100,5,-0.043002908982775215
3,9,statistical_performance_indicators_spi_pillar_2_data_services_score_scale_0_100,6,0.28415101184223074
3,9,statistical_performance_indicators_spi_pillar_2_data_services_score_scale_0_100,7,0.04665106032356347
3,9,statistical_performance_indicators_spi_pillar_2_data_services_score_scale_0_100,8,0.12448431547393601
3,9,statistical_performance_indicators_spi_pillar_2_data_services_score_scale_0_100,9,0.14350391963024142
3,9,logistics_performance_index_competence_and_quality_of_logistics_services_one_equals_low_to_five_equals_high,1,-0.1400613870920273
3,9,logistics_performance_index_competence_and_quality_of_logistics_services_one_equals_low_to_five_equals_high,2,-0.04054748474838497
3,9,logistics_performance_index_competence_and_quality_of_logistics_services_one_equals_low_to_five_equals_high,3,0.3315151498366834
3,9,logistics_performance_index_competence_and_quality_of_logistics_services_one_equals_low_to_five_equals_high,4,-0.09477958007689052
3,9,logistics_performance_index_competence_and_quality_of_logistics_services_one_equals_low_to_five_equals_high,5,0.11101707422426095
3,9,logistics_performance_index_competence_and_quality_of_logistics_services_one_equals_low_to_five_equals_high,6,0.046661977332969944
3,9,logistics_performance_index_competence_and_quality_of_logistics_services_one_equals_low_to_five_equals_high,7,0.05772579557885343
3,9,logistics_performance_index_competence_and_quality_of_logistics_services_one_equals_low_to_five_equals_high,8,-0.04731512972716623
3,9,logistics_performance_index_competence_and_quality_of_logistics_services_one_equals_low_to_five_equals_high,9,-0.01406955366856334
3,9,exports_of_goods_and_services_current_usd,1,-0.01309361708347985
3,9,exports_of_goods_and_services_current_usd,2,0.09229191749262516
3,9,exports_of_goods_and_services_current_usd,3,0.8614006396909247
3,9,exports_of_goods_and_services_current_usd,4,0.07955448166403586
3,9,exports_of_goods_and_services_current_usd,5,-0.021457567539452976
3,9,exports_of_goods_and_services_current_usd,6,0.05934594324769007
3,9,exports_of_goods_and_services_current_usd,7,-0.004460244983944815
3,9,exports_of_goods_and_services_current_usd,8,-0.05033448039461773
3,9,exports_of_goods_and_services_current_usd,9,0.013917931676003475
3,9,exports_of_goods_and_services_current_lcu,1,0.026167681634953154
3,9,exports_of_goods_and_services_current_lcu,2,1.333319593496712
3,9,exports_of_goods_and_services_current_lcu,3,0.02554831498651887
3,9,exports_of_goods_and_services_current_lcu,4,-0.0021948408376386216
3,9,exports_of_goods_and_services_current_lcu,5,0.03176888305332307
3,9,exports_of_goods_and_services_current_lcu,6,0.004057737479514127
3,9,exports_of_goods_and_services_current_lcu,7,-0.0006531051258283237
3,9,exports_of_goods_and_services_current_lcu,8,-0.015077377058547043
3,9,exports_of_goods_and_services_current_lcu,9,0.013891027077107383
3,9,exports_of_goods_and_services_constant_2015_usd,1,-0.012874604334708311
3,9,exports_of_goods_and_services_constant_2015_usd,2,0.1352510137214498
3,9,exports_of_goods_and_services_constant_2015_usd,3,0.46692945297812294
3,9,exports_of_goods_and_services_constant_2015_usd,4,-0.20555478823687523
3,9,exports_of_goods_and_services_constant_2015_usd,5,-0.07941646800829924
3,9,exports_of_goods_and_services_constant_2015_usd,6,0.3500159381569381
3,9,exports_of_goods_and_services_constant_2015_usd,7,-0.02429705013573462
3,9,exports_of_goods_and_services_constant_2015_usd,8,-0.030566846304179433
3,9,exports_of_goods_and_services_constant_2015_usd,9,0.01788313768993555
3,9,exports_of_goods_and_services_annual_percent_growth,1,-0.12761431390719757
3,9,exports_of_goods_and_services_annual_percent_growth,2,-0.045233104454935814
3,9,exports_of_goods_and_services_annual_percent_growth,3,-0.08931780987609379
3,9,exports_of_goods_and_services_annual_percent_growth,4,-0.0693812048831489
3,9,exports_of_goods_and_services_annual_percent_growth,5,0.07383880029852333
3,9,exports_of_goods_and_services_annual_percent_growth,6,-0.1282837948851099
3,9,exports_of_goods_and_services_annual_percent_growth,7,-0.005782729944467013
3,9,exports_of_goods_and_services_annual_percent_growth,8,0.0001844301545014651
3,9,exports_of_goods_and_services_annual_percent_growth,9,-0.06179110217825433
3,9,exports_of_goods_and_services_constant_lcu,1,0.004744795532562845
3,9,exports_of_goods_and_services_constant_lcu,2,1.3258051883346627
3,9,exports_of_goods_and_services_constant_lcu,3,0.024026425303268532
3,9,exports_of_goods_and_services_constant_lcu,4,-0.0055412600646536
3,9,exports_of_goods_and_services_constant_lcu,5,-0.0008464999557870074
3,9,exports_of_goods_and_services_constant_lcu,6,0.00039886494790335945
3,9,exports_of_goods_and_services_constant_lcu,7,0.0008694313408855631
3,9,exports_of_goods_and_services_constant_lcu,8,-0.013866603213231372
3,9,exports_of_goods_and_services_constant_lcu,9,-0.013500574245085918
3,9,exports_of_goods_and_services_percent_of_gdp,1,-0.10648813229068767
3,9,exports_of_goods_and_services_percent_of_gdp,2,0.023881521621921056
3,9,exports_of_goods_and_services_percent_of_gdp,3,-0.12929763020419013
3,9,exports_of_goods_and_services_percent_of_gdp,4,0.03363795739822759
3,9,exports_of_goods_and_services_percent_of_gdp,5,0.017960480198804876
3,9,exports_of_goods_and_services_percent_of_gdp,6,0.026875834823392973
3,9,exports_of_goods_and_services_percent_of_gdp,7,-0.08263258897796345
3,9,exports_of_goods_and_services_percent_of_gdp,8,-0.21018947057938125
3,9,exports_of_goods_and_services_percent_of_gdp,9,-0.08879795133727918
3,9,imports_of_goods_and_services_current_usd,1,-0.019892321298415092
3,9,imports_of_goods_and_services_current_usd,2,0.0830858104633941
3,9,imports_of_goods_and_services_current_usd,3,0.8648759847914829
3,9,imports_of_goods_and_services_current_usd,4,-0.008406196681932944
3,9,imports_of_goods_and_services_current_usd,5,-0.008158412427364854
3,9,imports_of_goods_and_services_current_usd,6,0.018969660670141286
3,9,imports_of_goods_and_services_current_usd,7,0.040313761678199084
3,9,imports_of_goods_and_services_current_usd,8,-0.04996059769710566
3,9,imports_of_goods_and_services_current_usd,9,0.02044187104453142
3,9,imports_of_goods_and_services_current_lcu,1,0.059848575575914185
3,9,imports_of_goods_and_services_current_lcu,2,1.3232225197744334
3,9,imports_of_goods_and_services_current_lcu,3,0.024473808114727234
3,9,imports_of_goods_and_services_current_lcu,4,-0.011138989485599295
3,9,imports_of_goods_and_services_current_lcu,5,0.08699313569310939
3,9,imports_of_goods_and_services_current_lcu,6,0.008194188367900321
3,9,imports_of_goods_and_services_current_lcu,7,-0.0003637920648871411
3,9,imports_of_goods_and_services_current_lcu,8,-0.016770298224454635
3,9,imports_of_goods_and_services_current_lcu,9,0.06117202286920731
3,9,imports_of_goods_and_services_constant_2015_usd,1,-0.013611687423854163
3,9,imports_of_goods_and_services_constant_2015_usd,2,0.11928742666208439
3,9,imports_of_goods_and_services_constant_2015_usd,3,0.4938573773166809
3,9,imports_of_goods_and_services_constant_2015_usd,4,-0.2580514962702085
3,9,imports_of_goods_and_services_constant_2015_usd,5,-0.08132998566146304
3,9,imports_of_goods_and_services_constant_2015_usd,6,0.3454104677462686
3,9,imports_of_goods_and_services_constant_2015_usd,7,-0.001961330153320601
3,9,imports_of_goods_and_services_constant_2015_usd,8,-0.023727923822469885
3,9,imports_of_goods_and_services_constant_2015_usd,9,0.03613200430407563
3,9,imports_of_goods_and_services_annual_percent_growth,1,-0.1524749611369694
3,9,imports_of_goods_and_services_annual_percent_growth,2,-0.010843929863586297
3,9,imports_of_goods_and_services_annual_percent_growth,3,-0.0558139389278481
3,9,imports_of_goods_and_services_annual_percent_growth,4,-0.08652965151948107
3,9,imports_of_goods_and_services_annual_percent_growth,5,0.04777441690870342
3,9,imports_of_goods_and_services_annual_percent_growth,6,-0.11275415326727678
3,9,imports_of_goods_and_services_annual_percent_growth,7,-0.017927883625869636
3,9,imports_of_goods_and_services_annual_percent_growth,8,0.1403656735141074
3,9,imports_of_goods_and_services_annual_percent_growth,9,0.09571030878502368
3,9,imports_of_goods_and_services_constant_lcu,1,0.006386376782242459
3,9,imports_of_goods_and_services_constant_lcu,2,1.3225700904416746
3,9,imports_of_goods_and_services_constant_lcu,3,0.024419176670067357
3,9,imports_of_goods_and_services_constant_lcu,4,-0.009493056271331365
3,9,imports_of_goods_and_services_constant_lcu,5,-9.363668965967565e-05
3,9,imports_of_goods_and_services_constant_lcu,6,-0.0019122869783851565
3,9,imports_of_goods_and_services_constant_lcu,7,0.0019953570866779366
3,9,imports_of_goods_and_services_constant_lcu,8,-0.008743939960221983
3,9,imports_of_goods_and_services_constant_lcu,9,0.02849670850513901
3,9,imports_of_goods_and_services_percent_of_gdp,1,-0.20961072014238177
3,9,imports_of_goods_and_services_percent_of_gdp,2,-0.05206058942721965
3,9,imports_of_goods_and_services_percent_of_gdp,3,-0.23633304728402438
3,9,imports_of_goods_and_services_percent_of_gdp,4,-0.07095611746664882
3,9,imports_of_goods_and_services_percent_of_gdp,5,0.25309158191719355
3,9,imports_of_goods_and_services_percent_of_gdp,6,-0.05795311925174374
3,9,imports_of_goods_and_services_percent_of_gdp,7,-0.10581614769465357
3,9,imports_of_goods_and_services_percent_of_gdp,8,-0.18649199938245684
3,9,imports_of_goods_and_services_percent_of_gdp,9,-0.142391865637179
3,9,external_balance_on_goods_and_services_current_usd,1,0.020604691949474816
