country_name,iso3_country_code,world_bank_region,world_bank_income_group,observation_year,cluster,n_factors,factor,score
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2022,3,9,4,-0.013458914104691053
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2022,3,9,5,-0.018747920267136484
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2022,3,9,6,-0.2899040865548927
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2022,3,9,7,-0.09415631373076748
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2022,3,9,8,-1.121114236173935
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2022,3,9,9,-0.1473541724252244
Faroe Islands,FRO,Europe & Central Asia,High income,2022,3,9,1,-0.3450057259212533
Faroe Islands,FRO,Europe & Central Asia,High income,2022,3,9,2,-0.1714273016555714
Faroe Islands,FRO,Europe & Central Asia,High income,2022,3,9,3,-0.2534308743709485
Faroe Islands,FRO,Europe & Central Asia,High income,2022,3,9,4,0.010696969170376892
Faroe Islands,FRO,Europe & Central Asia,High income,2022,3,9,5,0.11460692061417654
Faroe Islands,FRO,Europe & Central Asia,High income,2022,3,9,6,-0.07162612501912473
Faroe Islands,FRO,Europe & Central Asia,High income,2022,3,9,7,-0.11774751617830632
Faroe Islands,FRO,Europe & Central Asia,High income,2022,3,9,8,-0.2505146459028177
Faroe Islands,FRO,Europe & Central Asia,High income,2022,3,9,9,-0.1951905919185098
Fiji,FJI,East Asia & Pacific,Upper middle income,2022,3,9,1,-0.23260818742422026
Fiji,FJI,East Asia & Pacific,Upper middle income,2022,3,9,2,-0.1744982791977282
Fiji,FJI,East Asia & Pacific,Upper middle income,2022,3,9,3,-0.3296627712499303
Fiji,FJI,East Asia & Pacific,Upper middle income,2022,3,9,4,-0.022427766529169973
Fiji,FJI,East Asia & Pacific,Upper middle income,2022,3,9,5,0.020940672581399363
Fiji,FJI,East Asia & Pacific,Upper middle income,2022,3,9,6,-0.042348363553057586
Fiji,FJI,East Asia & Pacific,Upper middle income,2022,3,9,7,-0.08888003609476414
Fiji,FJI,East Asia & Pacific,Upper middle income,2022,3,9,8,-0.650152451937189
Fiji,FJI,East Asia & Pacific,Upper middle income,2022,3,9,9,-0.175838916706231
French Polynesia,PYF,East Asia & Pacific,High income,2022,3,9,1,-0.5363348158276143
French Polynesia,PYF,East Asia & Pacific,High income,2022,3,9,2,-0.17049204407401045
French Polynesia,PYF,East Asia & Pacific,High income,2022,3,9,3,-0.2524848290624747
French Polynesia,PYF,East Asia & Pacific,High income,2022,3,9,4,-0.006125999349594699
French Polynesia,PYF,East Asia & Pacific,High income,2022,3,9,5,0.2414756985224003
French Polynesia,PYF,East Asia & Pacific,High income,2022,3,9,6,-0.05745065967593816
French Polynesia,PYF,East Asia & Pacific,High income,2022,3,9,7,-0.0839925029829948
French Polynesia,PYF,East Asia & Pacific,High income,2022,3,9,8,-0.22305695914719023
French Polynesia,PYF,East Asia & Pacific,High income,2022,3,9,9,-0.19467721851691686
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2022,3,9,1,0.14720842058874
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2022,3,9,2,-0.1628026544804842
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2022,3,9,3,-0.25827234595992726
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2022,3,9,4,0.14730296106568885
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2022,3,9,5,-0.26839207819824906
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2022,3,9,6,-0.19323840150466953
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2022,3,9,7,-0.211751208543437
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2022,3,9,8,-0.29140404142207704
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2022,3,9,9,-0.1722336195554095
Georgia,GEO,Europe & Central Asia,Upper middle income,2022,3,9,1,-0.22469673860621855
Georgia,GEO,Europe & Central Asia,Upper middle income,2022,3,9,2,-0.17759218403826896
Georgia,GEO,Europe & Central Asia,Upper middle income,2022,3,9,3,-0.27229668579156024
Georgia,GEO,Europe & Central Asia,Upper middle income,2022,3,9,4,-0.06899012540370017
Georgia,GEO,Europe & Central Asia,Upper middle income,2022,3,9,5,0.05741932022898547
Georgia,GEO,Europe & Central Asia,Upper middle income,2022,3,9,6,-0.2524830160387554
Georgia,GEO,Europe & Central Asia,Upper middle income,2022,3,9,7,-0.06079523758283051
Georgia,GEO,Europe & Central Asia,Upper middle income,2022,3,9,8,-0.6986894297613061
Georgia,GEO,Europe & Central Asia,Upper middle income,2022,3,9,9,-0.19773948136085948
Gibraltar,GIB,Europe & Central Asia,High income,2022,3,9,1,-0.2672806007615609
Gibraltar,GIB,Europe & Central Asia,High income,2022,3,9,2,-0.17192892948560415
Gibraltar,GIB,Europe & Central Asia,High income,2022,3,9,3,-0.24666845904402418
Gibraltar,GIB,Europe & Central Asia,High income,2022,3,9,4,-0.006393734012720022
Gibraltar,GIB,Europe & Central Asia,High income,2022,3,9,5,0.08371743332514334
Gibraltar,GIB,Europe & Central Asia,High income,2022,3,9,6,-0.09726748836816719
Gibraltar,GIB,Europe & Central Asia,High income,2022,3,9,7,-0.0801418138752329
Gibraltar,GIB,Europe & Central Asia,High income,2022,3,9,8,-0.2524950237711282
Gibraltar,GIB,Europe & Central Asia,High income,2022,3,9,9,-0.19997575304466103
Greenland,GRL,Europe & Central Asia,High income,2022,3,9,1,-0.35941825092108953
Greenland,GRL,Europe & Central Asia,High income,2022,3,9,2,-0.1724151738811442
Greenland,GRL,Europe & Central Asia,High income,2022,3,9,3,-0.2362303457327403
Greenland,GRL,Europe & Central Asia,High income,2022,3,9,4,0.014096603442673761
Greenland,GRL,Europe & Central Asia,High income,2022,3,9,5,0.17246180019251522
Greenland,GRL,Europe & Central Asia,High income,2022,3,9,6,-0.3240003882729699
Greenland,GRL,Europe & Central Asia,High income,2022,3,9,7,-0.186479591549932
Greenland,GRL,Europe & Central Asia,High income,2022,3,9,8,-0.23663307817265974
Greenland,GRL,Europe & Central Asia,High income,2022,3,9,9,-0.21006829595506607
Grenada,GRD,Latin America & Caribbean,Upper middle income,2022,3,9,1,-0.585860998020346
Grenada,GRD,Latin America & Caribbean,Upper middle income,2022,3,9,2,-0.16839327416431188
Grenada,GRD,Latin America & Caribbean,Upper middle income,2022,3,9,3,-0.32079810596706315
Grenada,GRD,Latin America & Caribbean,Upper middle income,2022,3,9,4,0.021177295619134416
Grenada,GRD,Latin America & Caribbean,Upper middle income,2022,3,9,5,0.2885480567777839
Grenada,GRD,Latin America & Caribbean,Upper middle income,2022,3,9,6,0.05926872984272383
Grenada,GRD,Latin America & Caribbean,Upper middle income,2022,3,9,7,-0.11992923205710197
Grenada,GRD,Latin America & Caribbean,Upper middle income,2022,3,9,8,-0.16868701175094267
Grenada,GRD,Latin America & Caribbean,Upper middle income,2022,3,9,9,-0.22111370783230602
Guam,GUM,East Asia & Pacific,High income,2022,3,9,1,-0.363660007499018
Guam,GUM,East Asia & Pacific,High income,2022,3,9,2,-0.17283575169557233
Guam,GUM,East Asia & Pacific,High income,2022,3,9,3,-0.22558655919873105
Guam,GUM,East Asia & Pacific,High income,2022,3,9,4,-0.050454725368717104
Guam,GUM,East Asia & Pacific,High income,2022,3,9,5,0.1919865009161495
Guam,GUM,East Asia & Pacific,High income,2022,3,9,6,-0.35341411408363466
Guam,GUM,East Asia & Pacific,High income,2022,3,9,7,-0.07947055175513323
Guam,GUM,East Asia & Pacific,High income,2022,3,9,8,-0.20513765400895856
Guam,GUM,East Asia & Pacific,High income,2022,3,9,9,-0.22580218674543576
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2022,3,9,1,-0.29296980190639693
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2022,3,9,2,-0.17081297889939961
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2022,3,9,3,-0.14838894175731238
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2022,3,9,4,-0.434386698202834
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2022,3,9,5,0.14061345787870136
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2022,3,9,6,-0.41976589959834965
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2022,3,9,7,0.20927560897314915
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2022,3,9,8,0.25404609975357795
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2022,3,9,9,-0.22314711831092832
Guyana,GUY,Latin America & Caribbean,High income,2022,3,9,1,-0.029190083561783636
Guyana,GUY,Latin America & Caribbean,High income,2022,3,9,2,-0.18291178437871156
Guyana,GUY,Latin America & Caribbean,High income,2022,3,9,3,-0.3464868267845996
Guyana,GUY,Latin America & Caribbean,High income,2022,3,9,4,0.007368630837091173
Guyana,GUY,Latin America & Caribbean,High income,2022,3,9,5,-0.20804691850037457
Guyana,GUY,Latin America & Caribbean,High income,2022,3,9,6,-0.10216640689345129
Guyana,GUY,Latin America & Caribbean,High income,2022,3,9,7,-0.12936152502279
Guyana,GUY,Latin America & Caribbean,High income,2022,3,9,8,-1.5110003428343128
Guyana,GUY,Latin America & Caribbean,High income,2022,3,9,9,-0.08515488814968376
Honduras,HND,Latin America & Caribbean,Lower middle income,2022,3,9,1,-0.13690215299378614
Honduras,HND,Latin America & Caribbean,Lower middle income,2022,3,9,2,-0.17136143755904087
Honduras,HND,Latin America & Caribbean,Lower middle income,2022,3,9,3,-0.21933531818586102
Honduras,HND,Latin America & Caribbean,Lower middle income,2022,3,9,4,-0.23172220805636498
Honduras,HND,Latin America & Caribbean,Lower middle income,2022,3,9,5,0.056591315893792585
Honduras,HND,Latin America & Caribbean,Lower middle income,2022,3,9,6,-0.31580960110368983
Honduras,HND,Latin America & Caribbean,Lower middle income,2022,3,9,7,0.0024788277288997403
Honduras,HND,Latin America & Caribbean,Lower middle income,2022,3,9,8,0.07400692042292106
Honduras,HND,Latin America & Caribbean,Lower middle income,2022,3,9,9,-0.23122478878231065
India,IND,South Asia,Lower middle income,2022,3,9,1,-0.13603571819566257
India,IND,South Asia,Lower middle income,2022,3,9,2,-0.1569993023876272
India,IND,South Asia,Lower middle income,2022,3,9,3,2.9248371459637243
India,IND,South Asia,Lower middle income,2022,3,9,4,-4.042806553442007
India,IND,South Asia,Lower middle income,2022,3,9,5,-0.6803998296251442
India,IND,South Asia,Lower middle income,2022,3,9,6,2.4051939240323374
India,IND,South Asia,Lower middle income,2022,3,9,7,5.898678724778395
India,IND,South Asia,Lower middle income,2022,3,9,8,-0.9553690061524915
India,IND,South Asia,Lower middle income,2022,3,9,9,0.668722625216053
Indonesia,IDN,East Asia & Pacific,Upper middle income,2022,3,9,1,-0.6382453718188981
Indonesia,IDN,East Asia & Pacific,Upper middle income,2022,3,9,2,6.198923251129519
Indonesia,IDN,East Asia & Pacific,Upper middle income,2022,3,9,3,0.37249889495848393
Indonesia,IDN,East Asia & Pacific,Upper middle income,2022,3,9,4,0.677734691713698
Indonesia,IDN,East Asia & Pacific,Upper middle income,2022,3,9,5,0.5248737614814986
Indonesia,IDN,East Asia & Pacific,Upper middle income,2022,3,9,6,0.711808856575928
Indonesia,IDN,East Asia & Pacific,Upper middle income,2022,3,9,7,0.4447444865706167
Indonesia,IDN,East Asia & Pacific,Upper middle income,2022,3,9,8,1.6153912887315491
Indonesia,IDN,East Asia & Pacific,Upper middle income,2022,3,9,9,-0.31571181263342996
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2022,3,9,1,1.6389852082045657
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2022,3,9,2,6.179460795460388
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2022,3,9,3,-0.6387905187425564
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2022,3,9,4,-0.5132020419266322
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2022,3,9,5,-0.8348161293465041
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2022,3,9,6,-1.5297823488351303
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2022,3,9,7,0.6692327754017529
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2022,3,9,8,-0.7186875567099446
"Iran, Islamic Rep.",IRN,Middle East & North Africa,Upper middle income,2022,3,9,9,-0.33208532502147986
Iraq,IRQ,Middle East & North Africa,Upper middle income,2022,3,9,1,0.7488002692670348
Iraq,IRQ,Middle East & North Africa,Upper middle income,2022,3,9,2,0.07673202369692295
Iraq,IRQ,Middle East & North Africa,Upper middle income,2022,3,9,3,-0.1254951958129162
Iraq,IRQ,Middle East & North Africa,Upper middle income,2022,3,9,4,1.571149004061619
Iraq,IRQ,Middle East & North Africa,Upper middle income,2022,3,9,5,-1.6722096133705249
Iraq,IRQ,Middle East & North Africa,Upper middle income,2022,3,9,6,1.0656998711347296
Iraq,IRQ,Middle East & North Africa,Upper middle income,2022,3,9,7,-0.7295037387672073
Iraq,IRQ,Middle East & North Africa,Upper middle income,2022,3,9,8,-0.8391771246850352
Iraq,IRQ,Middle East & North Africa,Upper middle income,2022,3,9,9,-0.3221505346346783
Isle of Man,IMN,Europe & Central Asia,High income,2022,3,9,1,-0.16045912272005225
Isle of Man,IMN,Europe & Central Asia,High income,2022,3,9,2,-0.17274793971552727
Isle of Man,IMN,Europe & Central Asia,High income,2022,3,9,3,-0.24359724394480353
Isle of Man,IMN,Europe & Central Asia,High income,2022,3,9,4,-0.009428642572048498
Isle of Man,IMN,Europe & Central Asia,High income,2022,3,9,5,0.04939770337756641
Isle of Man,IMN,Europe & Central Asia,High income,2022,3,9,6,-0.10622974943045527
Isle of Man,IMN,Europe & Central Asia,High income,2022,3,9,7,-0.1384028068458289
Isle of Man,IMN,Europe & Central Asia,High income,2022,3,9,8,-0.24283064860850825
Isle of Man,IMN,Europe & Central Asia,High income,2022,3,9,9,-0.2342494138294098
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2022,3,9,1,0.09615723075837267
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2022,3,9,2,-0.1509136968695272
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2022,3,9,3,-0.15195211611860118
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2022,3,9,4,0.04977074852527752
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2022,3,9,5,0.09228384414621021
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2022,3,9,6,0.00760037222043206
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2022,3,9,7,-0.18770334891675539
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2022,3,9,8,2.212776323861968
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2022,3,9,9,-0.3890101016236542
Jordan,JOR,Middle East & North Africa,Lower middle income,2022,3,9,1,-0.46120311466555636
Jordan,JOR,Middle East & North Africa,Lower middle income,2022,3,9,2,-0.15147683564946773
Jordan,JOR,Middle East & North Africa,Lower middle income,2022,3,9,3,-0.0667477988189699
Jordan,JOR,Middle East & North Africa,Lower middle income,2022,3,9,4,-0.15505458510453002
Jordan,JOR,Middle East & North Africa,Lower middle income,2022,3,9,5,0.4737625849083122
Jordan,JOR,Middle East & North Africa,Lower middle income,2022,3,9,6,-0.16548973183039134
Jordan,JOR,Middle East & North Africa,Lower middle income,2022,3,9,7,-0.08297743874078434
Jordan,JOR,Middle East & North Africa,Lower middle income,2022,3,9,8,2.2290046987058805
Jordan,JOR,Middle East & North Africa,Lower middle income,2022,3,9,9,-0.4326429131456103
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2022,3,9,1,0.40790874497440854
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2022,3,9,2,-0.15024420986026718
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2022,3,9,3,-0.10405221135035234
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2022,3,9,4,0.9435826921441317
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2022,3,9,5,-0.5120992086701399
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2022,3,9,6,0.7170334875103632
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2022,3,9,7,-0.27241615753700404
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2022,3,9,8,-0.19911211149862967
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2022,3,9,9,0.5941684569815306
Kiribati,KIR,East Asia & Pacific,Lower middle income,2022,3,9,1,-0.7770225046289772
Kiribati,KIR,East Asia & Pacific,Lower middle income,2022,3,9,2,-0.1697784327872408
Kiribati,KIR,East Asia & Pacific,Lower middle income,2022,3,9,3,-0.31537983689117843
Kiribati,KIR,East Asia & Pacific,Lower middle income,2022,3,9,4,0.038297760053173
Kiribati,KIR,East Asia & Pacific,Lower middle income,2022,3,9,5,0.4753231624572239
Kiribati,KIR,East Asia & Pacific,Lower middle income,2022,3,9,6,-0.16349003630319278
Kiribati,KIR,East Asia & Pacific,Lower middle income,2022,3,9,7,-0.13705491707249212
Kiribati,KIR,East Asia & Pacific,Lower middle income,2022,3,9,8,-0.2211679088792934
Kiribati,KIR,East Asia & Pacific,Lower middle income,2022,3,9,9,-0.26794572679007933
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2022,3,9,1,-0.2672806007615609
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2022,3,9,2,-0.17192892948560415
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2022,3,9,3,-0.24666845904402418
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2022,3,9,4,-0.006393734012720022
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2022,3,9,5,0.08371743332514334
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2022,3,9,6,-0.09726748836816719
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2022,3,9,7,-0.0801418138752329
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2022,3,9,8,-0.2524950237711282
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,2022,3,9,9,-0.19997575304466103
Kosovo,XKX,Europe & Central Asia,Upper middle income,2022,3,9,1,-0.29098780977810634
Kosovo,XKX,Europe & Central Asia,Upper middle income,2022,3,9,2,-0.18210937370196062
Kosovo,XKX,Europe & Central Asia,Upper middle income,2022,3,9,3,-0.33572861404813664
Kosovo,XKX,Europe & Central Asia,Upper middle income,2022,3,9,4,-0.10380760926154063
Kosovo,XKX,Europe & Central Asia,Upper middle income,2022,3,9,5,0.0702436385408631
Kosovo,XKX,Europe & Central Asia,Upper middle income,2022,3,9,6,-0.31123807179293556
Kosovo,XKX,Europe & Central Asia,Upper middle income,2022,3,9,7,-0.04637990942246661
Kosovo,XKX,Europe & Central Asia,Upper middle income,2022,3,9,8,-1.26249545028649
Kosovo,XKX,Europe & Central Asia,Upper middle income,2022,3,9,9,-0.18183456097593365
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2022,3,9,1,0.07724247036410985
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2022,3,9,2,-0.1526176378069375
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2022,3,9,3,-0.34631282180896805
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2022,3,9,4,0.05845402835976607
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2022,3,9,5,-2.0056589557013544
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2022,3,9,6,-0.6169122987576616
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2022,3,9,7,-0.3364430009332583
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2022,3,9,8,-0.5000804952413952
Lao PDR,LAO,East Asia & Pacific,Lower middle income,2022,3,9,9,2.0706555468679886
Lebanon,LBN,Middle East & North Africa,Lower middle income,2022,3,9,1,6.131305862471965
Lebanon,LBN,Middle East & North Africa,Lower middle income,2022,3,9,2,-0.1753164427044566
Lebanon,LBN,Middle East & North Africa,Lower middle income,2022,3,9,3,-0.10600198347108769
Lebanon,LBN,Middle East & North Africa,Lower middle income,2022,3,9,4,-0.2701200843904112
Lebanon,LBN,Middle East & North Africa,Lower middle income,2022,3,9,5,7.5647850793949125
Lebanon,LBN,Middle East & North Africa,Lower middle income,2022,3,9,6,1.3218346531728244
Lebanon,LBN,Middle East & North Africa,Lower middle income,2022,3,9,7,-0.14647291996570724
Lebanon,LBN,Middle East & North Africa,Lower middle income,2022,3,9,8,-0.8289243563490741
Lebanon,LBN,Middle East & North Africa,Lower middle income,2022,3,9,9,-0.0478563563240355
Libya,LBY,Middle East & North Africa,Upper middle income,2022,3,9,1,1.7398628488021002
Libya,LBY,Middle East & North Africa,Upper middle income,2022,3,9,2,-0.180974606134896
Libya,LBY,Middle East & North Africa,Upper middle income,2022,3,9,3,-0.16940769620166324
Libya,LBY,Middle East & North Africa,Upper middle income,2022,3,9,4,0.2928219238285233
Libya,LBY,Middle East & North Africa,Upper middle income,2022,3,9,5,-1.135565000823876
Libya,LBY,Middle East & North Africa,Upper middle income,2022,3,9,6,-0.2138694552081407
Libya,LBY,Middle East & North Africa,Upper middle income,2022,3,9,7,-0.34711742608185925
Libya,LBY,Middle East & North Africa,Upper middle income,2022,3,9,8,-0.24474079903119755
Libya,LBY,Middle East & North Africa,Upper middle income,2022,3,9,9,-0.2111192265852644
Liechtenstein,LIE,Europe & Central Asia,High income,2022,3,9,1,-0.2673806949088543
Liechtenstein,LIE,Europe & Central Asia,High income,2022,3,9,2,-0.17193628564887875
Liechtenstein,LIE,Europe & Central Asia,High income,2022,3,9,3,-0.24671896861569337
Liechtenstein,LIE,Europe & Central Asia,High income,2022,3,9,4,-0.006572580347972997
Liechtenstein,LIE,Europe & Central Asia,High income,2022,3,9,5,0.0844063316717039
Liechtenstein,LIE,Europe & Central Asia,High income,2022,3,9,6,-0.09881478801447505
Liechtenstein,LIE,Europe & Central Asia,High income,2022,3,9,7,-0.10203723097635044
Liechtenstein,LIE,Europe & Central Asia,High income,2022,3,9,8,-0.2536266937076151
Liechtenstein,LIE,Europe & Central Asia,High income,2022,3,9,9,-0.2009503432123402
Malaysia,MYS,East Asia & Pacific,Upper middle income,2022,3,9,1,-0.28963120677548326
Malaysia,MYS,East Asia & Pacific,Upper middle income,2022,3,9,2,-0.1850256206442744
Malaysia,MYS,East Asia & Pacific,Upper middle income,2022,3,9,3,0.6625953764441953
Malaysia,MYS,East Asia & Pacific,Upper middle income,2022,3,9,4,0.6890325253716135
Malaysia,MYS,East Asia & Pacific,Upper middle income,2022,3,9,5,-0.11314719392696497
Malaysia,MYS,East Asia & Pacific,Upper middle income,2022,3,9,6,2.6925313189509117
Malaysia,MYS,East Asia & Pacific,Upper middle income,2022,3,9,7,-0.4969240158088462
Malaysia,MYS,East Asia & Pacific,Upper middle income,2022,3,9,8,-0.27477723843047647
Malaysia,MYS,East Asia & Pacific,Upper middle income,2022,3,9,9,-0.20897008907156275
Maldives,MDV,South Asia,Upper middle income,2022,3,9,1,-0.4555125512150282
Maldives,MDV,South Asia,Upper middle income,2022,3,9,2,-0.16069643535761002
Maldives,MDV,South Asia,Upper middle income,2022,3,9,3,-0.23239808508350787
Maldives,MDV,South Asia,Upper middle income,2022,3,9,4,0.08350697314466937
Maldives,MDV,South Asia,Upper middle income,2022,3,9,5,0.37676979570660346
Maldives,MDV,South Asia,Upper middle income,2022,3,9,6,-0.10799090256804601
Maldives,MDV,South Asia,Upper middle income,2022,3,9,7,-0.19163463189239577
Maldives,MDV,South Asia,Upper middle income,2022,3,9,8,0.9493673620228352
Maldives,MDV,South Asia,Upper middle income,2022,3,9,9,-0.3492464567839599
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2022,3,9,1,-0.6905078825157773
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2022,3,9,2,-0.17134620584237195
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2022,3,9,3,-0.24238495067787827
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2022,3,9,4,0.030140799642504608
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2022,3,9,5,0.40332473452494133
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2022,3,9,6,-0.27973894114456527
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2022,3,9,7,-0.19314425532501522
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2022,3,9,8,-0.24167152819845353
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2022,3,9,9,-0.23786512000774843
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2022,3,9,1,-0.7092065038384149
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2022,3,9,2,-0.1656450392962258
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2022,3,9,3,-0.27852580316866443
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2022,3,9,4,-6.944948331923227e-05
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2022,3,9,5,0.34519933814454634
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2022,3,9,6,-0.18831779860561182
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2022,3,9,7,-0.13138935433044968
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2022,3,9,8,0.11218012269886556
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2022,3,9,9,-0.16437857547275814
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2022,3,9,1,-0.21716696161959623
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2022,3,9,2,-0.18347943321455068
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2022,3,9,3,-0.32821535856670025
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2022,3,9,4,-0.09053142792781473
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2022,3,9,5,0.039456314062801874
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2022,3,9,6,-0.29542360527327605
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2022,3,9,7,-0.04031311825851492
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2022,3,9,8,-1.414169508918944
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2022,3,9,9,-0.2078115565597705
Mexico,MEX,Latin America & Caribbean,Upper middle income,2022,3,9,1,-0.1582507433351038
Mexico,MEX,Latin America & Caribbean,Upper middle income,2022,3,9,2,-0.20346601068735218
Mexico,MEX,Latin America & Caribbean,Upper middle income,2022,3,9,3,2.1216507164677596
Mexico,MEX,Latin America & Caribbean,Upper middle income,2022,3,9,4,-1.694895653704027
Mexico,MEX,Latin America & Caribbean,Upper middle income,2022,3,9,5,-0.4507087849966241
Mexico,MEX,Latin America & Caribbean,Upper middle income,2022,3,9,6,2.9009496367063368
Mexico,MEX,Latin America & Caribbean,Upper middle income,2022,3,9,7,2.1094146843460604
Mexico,MEX,Latin America & Caribbean,Upper middle income,2022,3,9,8,-0.6697243026093547
Mexico,MEX,Latin America & Caribbean,Upper middle income,2022,3,9,9,-0.12845971597386832
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2022,3,9,1,-0.1440733312566379
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2022,3,9,2,-0.17274924726810065
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2022,3,9,3,-0.24763197962165154
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2022,3,9,4,0.001165539541440495
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,2022,3,9,5,0.0307748748929318
