"country","iso3c","region","income","year","BG.GSR.NFSV.GD.ZS","BM.GSR.GNFS.CD","BM.GSR.INSF.ZS","BM.GSR.TOTL.CD","BM.GSR.TRAN.ZS","BM.GSR.TRVL.ZS","BM.KLT.DINV.CD.WD","BM.KLT.DINV.WD.GD.ZS","BN.GSR.GNFS.CD","BN.KLT.DINV.CD","BN.KLT.PTXL.CD","BX.GSR.GNFS.CD","BX.GSR.INSF.ZS","BX.GSR.TOTL.CD","BX.GSR.TRAN.ZS","BX.GSR.TRVL.ZS","BX.KLT.DINV.CD.WD","BX.KLT.DINV.WD.GD.ZS","DT.DOD.DSTC.XP.ZS","DT.ODA.ODAT.MP.ZS","DT.TDS.DECT.EX.ZS","DT.TDS.DPPF.XP.ZS","DT.TDS.DPPG.XP.ZS","FP.CPI.TOTL.ZG","GC.NFN.TOTL.CN","GC.NFN.TOTL.GD.ZS","GC.TAX.GSRV.CN","GC.TAX.GSRV.RV.ZS","GC.TAX.GSRV.VA.ZS","GC.XPN.GSRV.CN","GC.XPN.GSRV.ZS","IQ.SPI.PIL2","LP.LPI.LOGS.XQ","NE.EXP.GNFS.CD","NE.EXP.GNFS.CN","NE.EXP.GNFS.KD","NE.EXP.GNFS.KD.ZG","NE.EXP.GNFS.KN","NE.EXP.GNFS.ZS","NE.IMP.GNFS.CD","NE.IMP.GNFS.CN","NE.IMP.GNFS.KD","NE.IMP.GNFS.KD.ZG","NE.IMP.GNFS.KN","NE.IMP.GNFS.ZS","NE.RSB.GNFS.CD","NE.RSB.GNFS.CN","NE.RSB.GNFS.KN","NE.RSB.GNFS.ZS","NV.SRV.EMPL.KD","NV.SRV.TOTL.CD","NV.SRV.TOTL.CN","NV.SRV.TOTL.KD","NV.SRV.TOTL.KD.ZG","NV.SRV.TOTL.KN","NV.SRV.TOTL.ZS","NY.GDP.DEFL.KD.ZG","NY.GDP.DEFL.KD.ZG.AD"
"Dominica","DMA","Latin America & Caribbean","Upper middle income",2022,43.052215458874,354270148.148148,18.5884892508124,359352044.444444,27.323905943095,12.1018666630154,-727862.222222222,-0.116820011056489,-180340134.074074,-17650167.7777777,-11121150.3703703,173930014.074074,4.96615173266048,181931200.37037,1.18617501824923,50.5165834420615,16922305.5555555,2.71598643499556,108.908752097845,16.5632119543689,20.9960539600887,17.0716900597442,15.8120723885935,2.88490226829353,NA,NA,NA,NA,NA,NA,NA,28.2666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365437037.037037,986680000,352530949.86227,14.3289606458123,963050000,58.6517027587724,0.261823678449417,0.261823678449417
"Dominican Republic","DOM","Latin America & Caribbean","Upper middle income",2022,15.2837437058641,36837700000,14.7238021299219,42076800000,51.2514556716342,17.2165870618217,-48800000,-0.0430038972564199,-11668900000,-4098800000,-3257700000,25168800000,4.5618552186783,26096900000,7.83546144010649,73.5230238382989,4.05e+09,3.56897098132173,12.3168575577942,0.875101024927373,14.1863444213681,12.2032353164552,12.1152129318042,8.81109209279587,109901999969.132,1.75638189359692,520207466900,50.7444977078438,9.32590438098593,188182575600,16.6551641153808,67.9666666666667,2.6,24994895244.9176,1378243518700,22545183520.7682,13.1423138181552,1125223838300,22.0261866198241,36712443290.8362,2024360835500,30283713222.4879,13.9975678439684,1522601295100,32.3520110514603,-11717548045.9186,-646117316800,-397377456800,-10.3258244316363,16649.1463015901,66180267980.2688,3649246156700,59187745511.4772,8.63722767569919,2954437369743.49,58.3198656685618,9.55123473466408,9.55123473466408
"Ecuador","ECU","Latin America & Caribbean","Upper middle income",2022,8.45803197698527,36644221613.5207,9.78325085959122,38767318649.6687,48.8712078079266,17.4075576661864,NA,NA,56544613.140314,-882020803.529517,1181398385.02,36700766226.661,1.40488538585123,36905010629.1202,38.481456856148,48.8943959034101,881993803.529517,0.759467924339618,5.21143055431725,0.973965613137471,14.4394750410807,9.45036895579749,8.76524895334277,3.46616972213077,622139584,0.535712446753239,7576048572,21.0668798352064,7.43117666817738,8692677594,24.5924253519661,89.1,NA,35914453000,35914453000,26139788807.0483,7.84989868121866,30110984216.4609,30.9252456928287,35949643000,35949643000,27590591241.7412,9.54686750505283,28883689500,30.9555471259573,-35190000,-35190000,1227294716.4609,-0.0303014331286249,15050.9062849001,67593168000,67593168000,64757802598.9287,6.09856731214732,67197931100,58.2031787469141,2.34806843439985,2.34806843439985
"Egypt, Arab Rep.","EGY","Middle East & North Africa","Lower middle income",2022,11.9501271985974,97143745000,9.61959294945492,115925125000,44.4586886061755,21.3577118486577,341800000,0.07169410264584,-20848306000,-11058100000,21724963041,76295439000,2.01889620642081,77495369268.8,37.4882350431637,38.7823525821651,11399900000,2.39118080969079,39.030022419904,5.01953721003644,23.1349293420531,21.3206964396672,18.8899134096954,13.8956609775178,NA,NA,NA,NA,NA,NA,NA,77.1,2.9,71927051671.7325,1.1832e+12,90967161930.5785,57.3437162016008,1.1832e+12,15.0870258208479,104389057750.76,1.7172e+12,105869309919.525,24.2937853107349,1.7172e+12,21.8960790564233,-32462006079.0274,-5.34e+11,-5.34e+11,-6.80905323557539,14900.1927502248,245185869908.815,4033307560000,236472716826.224,6.12863072513161,4033307560000,51.4288499840612,10.4257892435745,10.4257892435745
"El Salvador","SLV","Latin America & Caribbean","Upper middle income",2022,22.2558617150883,18181049447.733,13.4225813778974,20454350663.6459,41.9399600015554,20.8402759421826,-116977167.662316,-0.367043386288837,-8017128233.95125,-143212254.252316,502846326.313229,10163921213.7818,2.79284755202285,10489934310.1498,14.0393241421231,43.1247813670961,26235086.5900005,0.0823187568481088,22.5798935433579,3.46739719683946,32.1501336499012,17.1932036889924,17.0052919814187,7.19861615609867,1507500000,4.7301359392434,3423700000,37.0755003032141,12.7604778144276,1428700000,16.3642819508396,79.9,2.7,10336590000,10336590000,8707165357.31964,11.9618557101986,8688037800,32.433483149734,17932560000,17932560000,13493561905.5524,2.88960142223316,14040464200,56.2676262279527,-7595970000,-7595970000,-5352426400,-23.8341430782187,10057.0511610369,19267100000,19267100000,16865303564.9062,4.64874470196801,16593283700,60.4550594726346,6.58456346218459,6.58456346218459
"Equatorial Guinea","GNQ","Sub-Saharan Africa","Upper middle income",2022,NA,NA,NA,NA,NA,NA,-687760,-0.00502467793842411,NA,NA,NA,NA,NA,NA,NA,NA,1388191640,10.1419330984832,NA,NA,NA,NA,NA,4.78671704710803,336024489200,3.93572670207995,89254238370,3.95238475380726,1.07566425471196,239401445000,25.3865428807663,59.5666666666667,NA,7249945760.76341,4.522224e+12,4921714067.43941,5.73129265526755,3112972571600,52.9670852025115,3948328171.97339,2.462808e+12,3983758751.56306,11.2388563275492,1764997690100,28.8459309342984,3301617588.79001,2.059416e+12,1347974881500,24.121154268213,24055.1884684117,5608585768.35184,3498409781900,5204340025.14087,4.15567137923649,1989079289800,40.9755396882589,22.1004087260455,22.1004087260455
"Eritrea","ERI","Sub-Saharan Africa","Low income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32045670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Estonia","EST","Europe & Central Asia","High income",2022,54.0175146438556,33654501515.2222,2.00019664477339,36775784197.9157,31.7780979475137,12.8335061205837,1875472723.31672,4.90619274394699,-476277970.696319,-164683262.654944,-891593232.506732,33178223544.5259,1.43537828929282,35403154376.2114,25.3744867754208,10.8808499901065,1731622424.00465,4.52988372813183,NA,NA,NA,NA,NA,19.3982634080616,1544486257,4.25467442470546,4783490000,35.7967956057443,15.3596799194635,1229911022,9.56645293820247,96.8666666666667,3.7,33421529205.1091,31737878000,26308477357.1971,5.46449519585008,24748039000,87.4299380839503,33737756551.9943,32038175000,26799711253.1117,5.05539591667166,25034517000,88.2571814212899,-316227346.885215,-300297000,-286478000,-0.827243337339567,38019.8685811276,23968438999.4806,22760999000,18168339192.5453,3.09723196952254,19881829000,62.7008753798491,16.844809078341,15.782419402399
"Eswatini","SWZ","Sub-Saharan Africa","Lower middle income",2022,8.07941757941801,2288414178.08518,1.61468448762525,2797901692.54783,19.2529194606423,15.417342962728,-21711064.140746,-0.457396630256397,-193678628.939947,-35061312.444035,-23476494.8920699,2094735549.14523,15.6225021715137,2222701859.1462,1.35107171873411,17.5546856187002,13350248.3032889,0.281255609924273,0.537885855037367,3.48930920862156,3.83077973096701,2.58395369417928,2.40455207161837,NA,NA,NA,NA,NA,NA,NA,NA,22.3333333333333,NA,2112045177.31419,34557880900,2091835769.39696,-4.28478058621724,30184747000,44.4953937213873,2282013573.53372,37338951900,1883500714.52161,2.23248077268221,29035868200,48.076193408446,-169968396.219525,-2781071000,1148878800,-3.58079968705872,13824.5450964401,2410144372.88488,39435464300,2273479101.1023,0.451269533835855,35337549700,50.7755818619716,8.86865470026568,8.86865470026568
"Ethiopia","ETH","Sub-Saharan Africa","Low income",2022,11.7370739980556,24187238670.6143,3.42204519109339,24716269457.036,77.5966910249956,7.10014135859445,NA,NA,-13216642105.2216,-3669991332.17485,NA,10970596565.3927,0.172448530371224,10998054646.7343,75.7897868352028,16.7781246697086,3669991332.17485,2.9803331590978,2.95498309236445,19.9474722698908,18.3033612266851,18.1488543811945,18.0282086995154,33.8898797100898,1.58187e+11,2.56921566710524,109533600000,30.195307848041,3.0014737876525,8.8463e+10,19.6771639864502,64.5333333333333,NA,10151637926,507581896300,7134313920.72816,10.9991937268092,163615883900,8.24396037798902,22598141428,1129907071400,18883252065.5865,10.3773366329522,426134588300,18.3515393187423,-12446503502,-622325175100,-262518704400,-10.1075789407532,2778.89702796962,45012112534,2250605626700,42677948839.2815,7.60897053164162,899826322100,36.5535172712856,34.666605000447,34.666605000447
"Faroe Islands","FRO","Europe & Central Asia","High income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2218833103.79562,15700800000,NA,NA,NA,61.3744038777265,2222973772.42022,15730100000,NA,NA,NA,61.4889375342037,-4140668.62460585,-29300000,NA,-0.114533656477211,NA,1868826483.23038,13224100000,NA,NA,NA,51.6929872566648,5.89650354328583,5.89650354328583
"Fiji","FJI","East Asia & Pacific","Upper middle income",2022,41.84274183506,3433781152.09168,7.71010460503075,3754046732.7486,52.9734342608187,21.230621189573,16671152.4280838,0.334905885522852,-1057603378.32582,-86910439.1360788,24838115.0560232,2376177773.76586,0.19757657737379,2433819185.55883,36.1527766912055,51.6367579048817,103581591.564162,2.08084502833913,20.8960058749486,9.61745599954915,7.91562850449653,4.3699665871267,4.25312192517014,4.32011856243056,86020957.86,0.784984512743765,1102488286,47.3498792215867,13.8184132908854,538258700.1,16.4061214084219,63.0666666666667,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14050.8527193682,2738475892.91757,6028500000,2523392641.12327,25.0959927024332,5896900000,55.0130950968672,8.07405268028066,8.07405268028066
"Finland","FIN","Europe & Central Asia","High income",2022,27.6139756255166,135118617700.974,4.13188948482473,159268841142.235,19.3502608643502,10.5801235575768,22056137940.4626,7.87007815250504,-5730842915.76031,8978038357.68396,-8525626950.04048,129388896469.589,1.53407053210492,155958327648.255,13.2406603393649,9.45189316892961,13079164235.1595,4.66691154081507,NA,NA,NA,NA,NA,7.12350773301402,4111147193,1.54476006275011,3.7323e+10,37.081598791865,16.5751818593621,8807764279,8.72427298651901,96.4333333333333,4.2,129714531245.137,1.2318e+11,104325278951.256,4.43262224716906,94749641000,46.2847802806846,135299901221.79,1.28484e+11,110600682447.937,9.25830464274917,99399930000,48.2777537715821,-5585369976.65372,-5.304e+09,-4650289000,-1.99297349089748,80507.5377373617,166549119558.366,1.58159e+11,160734549405.341,2.93628942407199,152368518000,59.4281097939016,6.17278075702792,6.17278075702792
"France","FRA","Europe & Central Asia","High income",2022,23.4304244263147,1092353144118.36,8.252684165508,1278839110042.21,20.3254398685198,15.817535603388,102991896171.833,3.68514145333107,-70150448895.4289,-9303583097.82188,-84083817717.9318,1022202915212.42,9.40396179963758,1292149813412.51,25.7707949461568,16.2968412123989,112295479269.655,4.0180319137717,NA,NA,NA,NA,NA,5.22236748369735,51519865850,1.94121779216647,2.34482e+11,19.9531435293413,10.0941210210559,82724087370,6.37933181420405,92.2666666666667,3.8,1023340977697.09,971788900000,885662022556.636,9.08374259649321,803964200000,36.6160484268785,1099664152806.23,1044267200000,917865057335.822,9.04656244021575,828780700000,39.3469593713211,-76323175109.1443,-72478300000,-24816500000,-2.73091094444259,84264.2000072925,2005471318160.32,1904443200000,1927754652720.77,5.35489820296735,1851873300000,71.7575436778909,3.01818420778099,3.22063216992299
"French Polynesia","PYF","East Asia & Pacific","High income",2022,NA,NA,NA,NA,NA,NA,5860880,0.104236259376576,NA,NA,NA,NA,NA,NA,NA,NA,-9480300,-0.168607958150952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1226708759.69725,1.392e+11,NA,NA,NA,21.8171217385989,2682544155.54484,3.044e+11,NA,NA,NA,47.7092805835453,-1455835395.84759,-1.652e+11,NA,-25.8921588449464,NA,NA,NA,NA,NA,NA,NA,2.48931002780384,2.48931002780384
"Gabon","GAB","Sub-Saharan Africa","Upper middle income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1104592040,5.40389729406011,NA,NA,NA,NA,NA,4.23124798274579,NA,NA,NA,NA,NA,NA,NA,29.8333333333333,2,13813536175.2391,8616327194419.84,11483598344.8101,20.3515725625976,4022255009116.6,67.5787331934568,5004762838.9401,3121769371993.19,8585148860.31269,17.906701959216,5465531148827.07,24.4843556565563,8808773336.29902,5494557822426.65,-1443276139710.47,43.0943775369005,18722.3493292417,6834961681.85069,4263373655017.64,6231337776.87055,0.711921679561485,2989977178250.14,33.4380745108008,14.7583426831533,14.7583426831533
"Gambia, The","GMB","Sub-Saharan Africa","Low income",2022,15.9330761661712,829516416.215525,11.7123989930913,874158353.277426,76.7838613250519,9.65047113756306,2e+06,0.090713869389176,-562139048.569989,-231488000,NA,267377367.645535,0.0926938659755971,280904992.992311,27.0995047927543,71.5394915533326,231488000,10.4995860985808,14.4039472452907,31.1623999132999,14.7499041432609,14.1286976700646,12.6046693662612,11.5131198380505,NA,NA,NA,NA,NA,NA,NA,65.9666666666667,2.3,188942455.877392,10377507000,142583535.128373,9.02419186197794,5292331800,8.56985063226593,797057189.779501,43777702200,624915299.086833,-1.73005215732594,23436210200,36.1520709046807,-608114733.902109,-33400195200,-18143878400,-27.5822202724147,2586.63890904204,1226483771.70654,67363599500,938484690.977944,5.13089618764482,36181803500,55.6295443372656,8.81707580376896,8.81707580376896
"Georgia","GEO","Europe & Central Asia","Upper middle income",2022,34.9575300997632,15056203171.05,7.75342486912047,18272694427.37,62.4591875758643,13.4914266996479,365171475.91,1.4615880566137,-1963438891.87,-1892565423.94,1607875824.25,13092764279.18,1.80524981844498,14574430764.99,21.0952969184048,61.640061064872,2257736899.85,9.03652531888906,26.1331029761327,2.06210137564551,20.9944400859231,3.61337468942548,3.40035511637589,11.8981654203198,3241200000,4.44853143013999,9443300000,48.2448387376939,16.1247087945859,2473600000,13.6146229504588,92.5,2.6,13111621768.0543,38236111400,9353960612.12639,37.4207407657939,28628492300,52.4788792204227,15544538954.8042,45330984500,11556593772.9011,16.9404049176201,33488726600,62.2165584682954,-2432917186.74988,-7094873100,-4860234300,-9.73767924787263,17815.6610622521,14753199677.6627,43023280900,14110635061.3037,9.15158476675721,35767730000,59.0492463628877,8.13545014384806,8.13545014384806
"Germany","DEU","Europe & Central Asia","High income",2022,21.7758636031239,1808171356858.98,7.48534505733247,2001143202407.6,26.1971909598281,18.6876057992246,150918484894.67,3.59242335410766,108359910395.102,63702049813.4611,14812099010.9311,1916531324945.86,11.7235089160223,2234732676351.61,25.6151406517877,7.15380344211077,87215414562.4594,2.07605246190373,NA,NA,NA,NA,NA,6.87257438551097,37758527500,0.946473709013157,2.43314e+11,21.0339861302977,6.84968219641157,76920184660,6.18484577000019,94.8666666666667,4.2,1916859170749.03,1.820295e+12,1675683029821.63,3.89362836455925,1545247700000,45.6284043425185,1813049636001.95,1.721715e+12,1527732273977.09,7.56425452215119,1372176790000,43.1573498705316,103809534747.082,9.858e+10,173070910000,2.47105447198695,78739.3892564797,2666837251680.94,2.532492e+12,2390551038977.44,3.80961666404048,2371717550000,63.4806825103587,6.41315910830296,6.09185663198414
"Ghana","GHA","Sub-Saharan Africa","Lower middle income",2022,25.9886841106199,25534619271.616,7.08562723505594,31754234703.0865,26.6967888831588,5.63485185299556,-44157893.1820898,-0.059738215160515,-141740240.8012,-1472569630.31509,2057206535.73329,25392879030.8148,17.425442294711,26479962663.9871,6.37845802896621,10.006244608874,1428411737.133,1.93240124339233,17.5721430953082,3.30606895221194,22.1220826133066,7.92874017401124,7.38026152906115,31.2558951049016,18688712270,3.04209823005941,31391788590,32.4794462214642,6.88234398069797,7926229996,5.68901082072156,61.8,2.5,25623315466.9184,212953786200,22108378373.3152,0.200536710841703,48768242200,34.6640435533587,26205330553.5428,217790877500,26747685311.9423,1.39373880624238,51471469000,35.451412242532,-582015086.624398,-4837091300,-2703226800,-0.787368689173241,4964.77054365663,31619616221.4181,262788670000,27566347306.3971,6.26893263804018,75259339500,42.7760316675187,28.183872813714,28.183872813714
"Gibraltar","GIB","Europe & Central Asia","High income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece","GRC","Europe & Central Asia","High income",2022,36.5170990010879,128890658509.468,8.64273940746258,138931604558.881,69.1753440353072,6.73819115825636,2622433835.71862,1.20300543823662,-21669386720.2185,-5435536320.38417,8462695200.82435,107221271789.249,2.68307519489322,115535039141.745,49.5084937187916,36.4687943374153,8057970156.10279,3.69648293387112,NA,NA,NA,NA,NA,9.64525981280632,5035703489,2.43260520615316,3.6762e+10,36.7825982550228,21.0313492908081,8266418376,7.86057679602141,88.2333333333333,3.8,107320102999.948,101913719000,80268599201.2861,6.19272130412594,69592184000,49.2316205589503,128374908056.72,121907862000,94653089899.9614,10.9450039943517,84744355000,58.8902226709721,-21054805056.7725,-19994143000,-15152170000,-9.65860211202177,48812.3564169126,147620694547.678,140184118000,145983186049.715,5.21779620253966,132324169000,67.7189624074765,6.28541243425478,6.49582431023742
"Greenland","GRL","Europe & Central Asia","High income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285840100.66488,9098800000,1047831126.30318,13.8838512900832,5526100000,40.7900871498763,1657341447.7247,11727600000,1575605621.18252,5.66053144682979,10350400000,52.5750457267869,-371501347.059814,-2628800000,-4824300000,-11.7849585769107,NA,1908395975.66587,13504100000,1711622772.38118,2.27173779282153,10074222100,60.5391277839544,5.60649669091305,5.60649669091305
"Grenada","GRD","Latin America & Caribbean","Upper middle income",2022,74.5033393649275,785022444.444444,10.4574827468337,892551274.814814,30.2527363767207,5.9302705778543,9749962.59259259,0.796560750661155,-78826956.2962964,-153212042.222222,98019619.2592592,706195488.148148,1.86055719929547,728297232.962963,2.32025264628616,69.5374843125763,162962004.814814,13.3138087097027,8.87838056681019,-10.4911055578688,7.33217482960224,6.98031401179102,6.45246455335494,2.5805392590792,NA,NA,NA,NA,NA,NA,NA,22.0666666666667,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787581481.481481,2126470000,689518802.444624,5.28889947727622,1502620000,64.3445028776151,1.63985185247203,1.63985185247203
"Guam","GUM","East Asia & Pacific","High income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45e+08,5.45e+08,464773946.360153,150.27027027027,4.63e+08,7.88712011577424,4.421e+09,4.421e+09,3631166770.76827,8.66050808314087,3.764e+09,63.9797395079595,-3.876e+09,-3.876e+09,-3.301e+09,-56.0926193921852,NA,NA,NA,NA,NA,NA,NA,5.46517905025054,5.46517905025054
"Guatemala","GTM","Latin America & Caribbean","Upper middle income",2022,9.69424580998654,33943387700,11.2646029853308,37447924410,50.5175788892357,17.8527079447313,730249790,0.763528592172662,-15802859900,-719823040,-380766810,18140527800,4.88119599054729,19570814930,15.3824207561247,25.5224385941906,1450072830,1.51615526851124,1.54413600599104,1.17324270550648,21.1570539081277,8.01907310032833,7.99551401920083,6.88512823344287,4622799310,0.623814715429146,51293414600,53.6183417698096,8.20362440627322,16657026840,16.0631055832742,62.1,2.7,18119750229.8585,140396246000,14033926115.6263,7.5195038749801,114626785000,18.9454999823063,33938882319.6585,262966741300,24971227771.7813,4.90728523354808,206691917000,35.4855384996995,-15819132089.8,-122570495300,-92065132000,-16.5400385173933,13598.8530196017,59051810836.1069,457547839000,48495739376.3496,4.51471556773797,349451970500,61.7429085367337,6.37205349842485,6.37205349842485
"Guinea","GIN","Sub-Saharan Africa","Lower middle income",2022,5.28301402384129,5748692000,17.3462518897803,6117952000,62.5255189309085,0.0110352133658504,8200000,0.0411843979072536,3149560000,-650100000,72182000,8898252000,2.21029365329965,8930922000,29.1182163891215,7.18688650622589,658300000,3.30630355394451,2.76223895584353,8.21067265985465,2.35056941377385,2.23164552215326,1.84309771264378,10.4930409984424,NA,NA,NA,NA,NA,NA,NA,62.7666666666667,2.7,9043059038.49661,77354327015300,8639122918.8596,-5.33052592968802,47043951752700,45.4186514317354,9705672892.03881,83022325918500,8499233812.40682,-13.2935437272229,44315211946100,48.7466212613867,-662613853.542202,-5667998903200,2728739806600,-3.32796982965131,3429.29707019188,7470346809.89011,63901346611800,5167100256.23158,2.48232132228297,32004935733500,37.5197238443532,2.80558292389495,2.80558292389495
"Guinea-Bissau","GNB","Sub-Saharan Africa","Low income",2022,11.5081981204648,577898507.187029,2.73086243367771,643061100.956112,36.8484705254667,39.6163937684129,535125.945957077,0.0287763792038574,-297833123.442601,-21122877.897936,-35528986.5113546,280065383.744428,13.7371214486419,354993420.826219,1.08767515748104,52.4792933095812,21658003.8438931,1.16465840634171,0.401663922864085,23.2802532806249,18.1041801987259,16.4774007822062,17.1287930797361,9.39075933985203,70571473070,6.08403927543654,34796941250,21.1383126446875,5.34373210614279,45585899740,27.3207664905214,23.6666666666667,2.9,273823396.615999,1.708e+11,289583991.113789,-6.37678115621169,171205443100,14.7248436661344,577102213.918113,359973104400,505899772.132046,10.5634622231314,299093863300,31.0336515591514,-303278817.302114,-189173104400,-127888420200,-16.3088078930171,3306.78236873029,808137675.761775,504083715000,734612901.214955,9.57078379577452,434311740700,43.457575515335,3.88104079078025,3.88104079078025
"Guyana","GUY","Latin America & Caribbean","High income",2022,27.6204117218153,7032655694.13377,1.11488499172208,8460737357.09944,10.9451406753987,1.69143363954603,4676678,0.0317743889110475,4484833050.70956,3001628693.17,-56289999.9999999,11517488744.8433,39.9094826722903,11605829568.2006,1.41403960790425,21.3984161258111,-2996952015.17,-20.3619575428882,0.467984425247948,2.36960389446239,1.22277581594715,0.760896681486087,0.721393384316091,6.11505550109935,NA,NA,NA,NA,NA,NA,NA,62.7333333333333,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14315.5321817235,2836206235.01199,5.91349e+11,2346931292.46829,8.6400691844739,4.62295e+11,19.2698150146768,12.0604489196063,12.0604489196063
"Haiti","HTI","Latin America & Caribbean","Lower middle income",2022,3.90231661061691,5450766055.0072,0.913895071187675,5468283793.55322,71.6071115017198,4.69084056024623,NA,NA,-4095458391.29357,-39413200,NA,1355307663.71363,13.5587843919514,1396526579.45363,2.72614206612663,72.139190484961,39413200,0.194598953085393,26.8877088001366,16.4416951677975,2.52025258364718,3.36370233772263,1.13381300670946,33.98393194707,NA,NA,NA,NA,NA,NA,NA,18,2,1466106038.4718,156952452800,1272002994.68731,2.37827753232833,44815699700,7.23876011586942,5932425394.60732,635089613100,5525990019.28723,4.91681047525341,249113544600,29.2907901679586,-4466319356.13552,-478137160300,-204297844900,-22.0520300520892,4222.36724189742,9755622607.20545,1044378003100,8043011874.57787,-1.59308977513977,325720933200,48.167465368414,29.7849524469061,29.7849524469061
"Honduras","HND","Latin America & Caribbean","Lower middle income",2022,22.7228949598267,18100932228.1391,5.28022633112134,20848495253.9495,63.7042952449207,11.0882686679769,20550420.0373475,0.0653929634654205,-8590897456.68366,-737736078.76747,384987119.080166,9510034771.45549,0.459834654381244,9771344488.63045,5.67887993944907,16.0617913930136,758286498.804818,2.41292398026651,10.1247369852853,3.77714592246041,17.1083823924655,7.38332600289971,7.16938982772665,9.08963911525025,NA,NA,NA,NA,NA,NA,NA,64,2.7,13336955013.3273,3.26567e+11,10640832398.812,6.59773248951396,122369400000,42.4391817948962,22079730541.7809,540641500000,16772445928.9239,8.50904533812221,167975800000,70.2593431190701,-8742775528.45367,-214074500000,-45606400000,-27.8201613241739,7831.91206310638,17951415579.448,439556100000,16361949619.6682,5.89221286122947,168612700000,57.1227381730412,9.31239503002736,9.31239503002736
"Hong Kong SAR, China","HKG","East Asia & Pacific","High income",2022,40.7897357639139,682880893265.953,14.8705435509303,890010191378.738,31.0999666327919,8.68477750812622,119002345897.21,33.1779024510164,14701762132.2623,-3405694645.97204,40387592545.5826,697582655398.215,32.6964853013148,928401724759.608,40.1302750703514,3.77389173083454,122407913138.418,34.127375983385,NA,NA,NA,NA,NA,1.88136707196853,NA,NA,NA,NA,NA,NA,NA,NA,4,697583336451.117,5.463066e+12,600248375039.637,-12.535159958133,5.63976e+12,194.486518007141,682906554458.791,5.348126e+12,590793089894.182,-12.2327138538442,5.545461e+12,190.394625216583,14676781992.3265,1.1494e+11,9.4299e+10,4.09189279055767,92656.119958605,326637950705.473,2.558038e+12,287998455092.771,-3.35826152447571,2637802251657.6,91.0667935459594,1.68864877684707,1.68864877684707
"Hungary","HUN","Europe & Central Asia","High income",2022,30.9178684390396,168387689421.058,3.66326206493403,196018566756.013,31.6801660056527,9.99124659141234,-5923227487.44385,-3.34640741916541,-9410868267.82692,-4005856025.97228,-4113798638.67223,158976821153.231,1.98445126585083,181745879760.077,29.2163549040284,18.1526372851136,-1917371461.47155,-1.08324491969383,NA,NA,NA,NA,NA,14.6081439492433,3750073596000,5.68620088932256,1.0438758e+13,40.1418236316037,19.3383582737061,4293557058000,15.3479877459376,89,3.1,158898663654.765,5.920498e+13,150694670274.263,10.6900618653908,45663680179000,89.7719474858873,168556471601.266,6.2803439e+13,149519205997.363,10.9201141253419,44572542802000,95.2282566068112,-9657807946.50147,-3.598459e+12,1091137376000,-5.45630912092392,30478.9994246043,101981076009.528,3.7997724e+13,92920497144.9366,7.40008373622167,32372823191000,57.6155871264755,13.9678909516068,14.1824695674628
