specification_id,scope,cluster,eigenvalue_rank,observed_eigenvalue,permutation_threshold,retain
4,cluster_1,1,16,0.4463426047380318,1.118454110502269,False
4,cluster_1,1,17,0.4197235346821772,0.9936666258504621,False
4,cluster_1,1,18,0.32244832375835936,0.8616609094182625,False
4,cluster_1,1,19,0.23197780109411867,0.7536667409918362,False
4,cluster_1,1,20,0.1936018111770357,0.6445301408501014,False
4,cluster_1,1,21,0.11028632299666377,0.5521731367405905,False
4,cluster_1,1,22,0.10460815287342612,0.4463642649335574,False
4,cluster_1,1,23,0.06770345055009563,0.3627142990605542,False
4,cluster_1,1,24,0.05321103401439688,0.27598497917751347,False
4,cluster_1,1,25,0.02539502909368185,0.19874109735595352,False
4,cluster_1,1,26,2.1287684088363512e-15,1.6024172387156112e-15,False
4,cluster_1,1,27,1.782609119914485e-15,1.2479058188842333e-15,False
4,cluster_1,1,28,1.1540051687988698e-15,9.79745182764672e-16,False
4,cluster_1,1,29,9.689141084346403e-16,7.803306959073179e-16,False
4,cluster_1,1,30,7.557978737064112e-16,6.432041264738742e-16,False
4,cluster_1,1,31,5.751364735617518e-16,4.978953238266777e-16,False
4,cluster_1,1,32,3.6189538340140963e-16,3.831588768868608e-16,False
4,cluster_1,1,33,1.3912277083227318e-16,2.610698430550591e-16,False
4,cluster_1,1,34,-3.732394116303517e-17,1.7398833143750297e-16,False
4,cluster_1,1,35,-1.137753124647438e-16,5.722889930615442e-17,False
4,cluster_1,1,36,-3.758298094762158e-16,-4.515722803265281e-17,False
4,cluster_1,1,37,-4.776134711828423e-16,-1.3999004652320223e-16,False
4,cluster_1,1,38,-5.685957515674726e-16,-2.426158324432365e-16,False
4,cluster_1,1,39,-7.33915734304169e-16,-3.633177513639615e-16,False
4,cluster_1,1,40,-9.95167146435395e-16,-4.890692125816676e-16,False
4,cluster_1,1,41,-1.2500950139053053e-15,-6.13301990462364e-16,False
4,cluster_1,1,42,-1.6505658471636596e-15,-8.151527293596266e-16,False
4,cluster_1,1,43,-1.8263323680100753e-15,-1.0272729251103507e-15,False
4,cluster_2,2,1,11.424374412283395,4.62025521731607,True
4,cluster_2,2,2,5.415858810768061,3.9912387672293135,True
4,cluster_2,2,3,4.781999520430596,3.5648051045163682,True
4,cluster_2,2,4,3.392197735653122,3.2537172531917475,True
4,cluster_2,2,5,2.9845572719368745,2.989767315305429,False
4,cluster_2,2,6,2.2490102528960985,2.7480425529548778,False
4,cluster_2,2,7,2.13535261741921,2.5344762473898528,False
4,cluster_2,2,8,1.7036936485039325,2.341266645962173,False
4,cluster_2,2,9,1.6027606689292468,2.1700044706487622,False
4,cluster_2,2,10,1.4776980570852654,2.0111881013493815,False
4,cluster_2,2,11,1.1196006153902398,1.825554404068522,False
4,cluster_2,2,12,0.9560087428126687,1.6835520953770684,False
4,cluster_2,2,13,0.6363406392963189,1.5517838766950707,False
4,cluster_2,2,14,0.608719559987182,1.4248138626445643,False
4,cluster_2,2,15,0.5327295226954281,1.3006648940867405,False
4,cluster_2,2,16,0.4309074870134876,1.1802862522707933,False
4,cluster_2,2,17,0.3395424902323249,1.0737706186516258,False
4,cluster_2,2,18,0.2701755254886768,0.9649419971676312,False
4,cluster_2,2,19,0.20268757480910513,0.864325853852917,False
4,cluster_2,2,20,0.18866288295189412,0.7743740729248468,False
4,cluster_2,2,21,0.1310870516129369,0.6919480490743655,False
4,cluster_2,2,22,0.11721551664319808,0.612023290832128,False
4,cluster_2,2,23,0.08604261747868605,0.5446245463711737,False
4,cluster_2,2,24,0.059421709702914924,0.4667602575422657,False
4,cluster_2,2,25,0.05583914569907533,0.39481085531038496,False
4,cluster_2,2,26,0.045542582619101865,0.3369594622473362,False
4,cluster_2,2,27,0.018621274271289606,0.2824610311060818,False
4,cluster_2,2,28,0.012004840107334144,0.22879803473570962,False
4,cluster_2,2,29,0.007705792141738008,0.18275844721045248,False
4,cluster_2,2,30,0.006779282044101203,0.1400106236595699,False
4,cluster_2,2,31,0.0053417844140988486,0.10307429752858176,False
4,cluster_2,2,32,0.0015203666824065718,0.06610703363101687,False
4,cluster_2,2,33,2.37712258782061e-15,1.1388121542083992e-15,False
4,cluster_2,2,34,6.733324595479748e-16,7.725173904284972e-16,False
4,cluster_2,2,35,3.566059303089867e-16,5.448559558851148e-16,False
4,cluster_2,2,36,1.6014723070636356e-16,3.5710469398138633e-16,False
4,cluster_2,2,37,7.631604296844285e-17,2.0755508984223037e-16,False
4,cluster_2,2,38,-1.5077018954137037e-16,8.235503652658569e-17,False
4,cluster_2,2,39,-2.1293158539340383e-16,-4.3282906667750276e-17,False
4,cluster_2,2,40,-5.585654379754505e-16,-1.8440176860255039e-16,False
4,cluster_2,2,41,-6.916224760250919e-16,-3.06257992309685e-16,False
4,cluster_2,2,42,-1.0308859416692212e-15,-4.887031091764524e-16,False
4,cluster_2,2,43,-1.0847768082065997e-15,-6.87536387078975e-16,False
4,cluster_3,3,1,12.12642398578344,4.575840048855843,True
4,cluster_3,3,2,5.864071270840735,3.9246046727995623,True
4,cluster_3,3,3,4.647808461183655,3.4718320453575084,True
4,cluster_3,3,4,3.3740758205328145,3.1604951526360057,True
4,cluster_3,3,5,2.3238943694850684,2.8695406398220915,False
4,cluster_3,3,6,2.1063212321059908,2.627475786863957,False
4,cluster_3,3,7,1.2383723177787687,2.3936860812521834,False
4,cluster_3,3,8,1.1973721873906942,2.1864141904741863,False
4,cluster_3,3,9,0.886410489760117,1.9970202228506675,False
4,cluster_3,3,10,0.8243940861265565,1.8151772696698145,False
4,cluster_3,3,11,0.6277152420855243,1.6527687462760787,False
4,cluster_3,3,12,0.5049880670680583,1.494369629973392,False
4,cluster_3,3,13,0.41993487663435464,1.3570835719686325,False
4,cluster_3,3,14,0.39635863549820377,1.2173713366987444,False
4,cluster_3,3,15,0.323390611513067,1.0850588476997454,False
4,cluster_3,3,16,0.2776818142840202,0.969856134519224,False
4,cluster_3,3,17,0.21581794253603437,0.8643584718548273,False
4,cluster_3,3,18,0.14829534442239486,0.7573125856832431,False
4,cluster_3,3,19,0.13904209513930305,0.6551390782699895,False
4,cluster_3,3,20,0.10785708994641695,0.574556024825376,False
4,cluster_3,3,21,0.0833533719151928,0.4865396252588538,False
4,cluster_3,3,22,0.06728565272481524,0.41387910205124345,False
4,cluster_3,3,23,0.049536129471365604,0.34123101031159114,False
4,cluster_3,3,24,0.021673181857367545,0.27391322755612074,False
4,cluster_3,3,25,0.017786264880101925,0.2186410801136902,False
4,cluster_3,3,26,0.00584426789173846,0.1664868081052897,False
4,cluster_3,3,27,0.00346229691422008,0.1199644097461844,False
4,cluster_3,3,28,0.0008328942299928655,0.07881010954476222,False
4,cluster_3,3,29,2.3446311208712994e-15,1.297867140693498e-15,False
4,cluster_3,3,30,1.2359070521125495e-15,8.463053077608002e-16,False
4,cluster_3,3,31,7.154731475306558e-16,5.736537466682056e-16,False
4,cluster_3,3,32,4.893879190559764e-16,3.9117897343489263e-16,False
4,cluster_3,3,33,2.9388566906585085e-16,2.1400130884059886e-16,False
4,cluster_3,3,34,-9.90075005388184e-19,5.4391648814158594e-17,False
4,cluster_3,3,35,-4.3034990582329626e-16,-8.635702125701454e-17,False
4,cluster_3,3,36,-7.494582722317977e-16,-2.65044011539657e-16,False
4,cluster_3,3,37,-9.830103465366177e-16,-4.693582409308787e-16,False
4,cluster_3,3,38,-1.3366800226531819e-15,-7.241937911870326e-16,False
4,cluster_4,4,1,10.997389238348436,2.7388732288966913,True
4,cluster_4,4,2,3.8520010857485714,2.487230323323471,True
4,cluster_4,4,3,3.1226197930499784,2.318111654962596,True
4,cluster_4,4,4,2.976308519634894,2.1922799922834226,True
4,cluster_4,4,5,2.572767634235844,2.0670798201784586,True
4,cluster_4,4,6,2.09207768872543,1.9531686768337242,True
4,cluster_4,4,7,1.8485751277332936,1.8726260260699126,False
4,cluster_4,4,8,1.6290430218056586,1.7713387587220337,False
4,cluster_4,4,9,1.5150122713657883,1.691182761507819,False
4,cluster_4,4,10,1.2613804080409712,1.6110732897482254,False
4,cluster_4,4,11,1.1572339568606094,1.5404022753925213,False
4,cluster_4,4,12,1.1108109319429622,1.4677306403375423,False
4,cluster_4,4,13,1.0061402785669364,1.3994745670530824,False
4,cluster_4,4,14,0.8471846018583997,1.338334339561937,False
4,cluster_4,4,15,0.7606321355798472,1.2777438905187628,False
4,cluster_4,4,16,0.6993904807986703,1.217040447478191,False
4,cluster_4,4,17,0.6244613702541053,1.1598624659893197,False
4,cluster_4,4,18,0.6091794866263028,1.1063419604031834,False
4,cluster_4,4,19,0.5682978833409741,1.0527416827047604,False
4,cluster_4,4,20,0.4793051346035061,0.999371618873346,False
4,cluster_4,4,21,0.43988252693178626,0.9523071489572321,False
4,cluster_4,4,22,0.3923663737558315,0.901396122182775,False
4,cluster_4,4,23,0.3441409503900038,0.8573904729729969,False
4,cluster_4,4,24,0.32642828947491226,0.8121001672069881,False
4,cluster_4,4,25,0.28083448190448135,0.7723464870686275,False
4,cluster_4,4,26,0.23433136866209942,0.730481901890434,False
4,cluster_4,4,27,0.2130366870760969,0.6885898778397694,False
4,cluster_4,4,28,0.21144823899473805,0.6485934324994606,False
4,cluster_4,4,29,0.19772744836079,0.6128196631607729,False
4,cluster_4,4,30,0.16242950687835814,0.5772655509902638,False
4,cluster_4,4,31,0.1295943053711923,0.5403411927424532,False
4,cluster_4,4,32,0.111880039381503,0.5049768259411953,False
4,cluster_4,4,33,0.0891748742402538,0.47421192684309627,False
4,cluster_4,4,34,0.04238274392584222,0.4385888679101125,False
4,cluster_4,4,35,0.038456801480553734,0.40683044480727876,False
4,cluster_4,4,36,0.023918781875426873,0.3756194208441869,False
4,cluster_4,4,37,0.017726744890252902,0.34481802987166427,False
4,cluster_4,4,38,0.00602558188863345,0.312511237600222,False
4,cluster_4,4,39,0.00504410905425932,0.28419869095628586,False
4,cluster_4,4,40,0.001840801827119825,0.25573827931228466,False
4,cluster_4,4,41,0.0010987151242950433,0.22767803903701372,False
4,cluster_4,4,42,0.00041629458241711047,0.20147199421237896,False
4,cluster_4,4,43,3.2848079676220806e-06,0.16636787331674166,False
4,cluster_5,5,1,9.600421439487928,4.877483494748354,True
4,cluster_5,5,2,4.792277109832752,4.242709299431237,True
4,cluster_5,5,3,4.284753938854805,3.8247096113965195,True
4,cluster_5,5,4,3.726024497282356,3.436555739551924,True
4,cluster_5,5,5,3.265290737353773,3.1240024344306585,True
4,cluster_5,5,6,2.2401928728989198,2.8761828783932297,False
4,cluster_5,5,7,2.1353599179358915,2.659021140553316,False
4,cluster_5,5,8,2.0323548509808704,2.4369261156112203,False
4,cluster_5,5,9,1.870318694094661,2.2425064196765754,False
4,cluster_5,5,10,1.5245104957627453,2.0641208994999776,False
4,cluster_5,5,11,1.371113262214022,1.8632972380761177,False
4,cluster_5,5,12,1.0435875883205676,1.6994839188975444,False
4,cluster_5,5,13,0.8929099700277192,1.554356794722508,False
4,cluster_5,5,14,0.7940169124642398,1.4100539771998273,False
4,cluster_5,5,15,0.6519032557997171,1.2717819220509814,False
4,cluster_5,5,16,0.565453813238128,1.1418733064897464,False
4,cluster_5,5,17,0.45166362399789856,1.0352441238399122,False
4,cluster_5,5,18,0.4097670016725057,0.919835968823806,False
4,cluster_5,5,19,0.3376304263107714,0.8077180841261149,False
4,cluster_5,5,20,0.2719122536935866,0.7111888508146909,False
4,cluster_5,5,21,0.19400134834375288,0.6199749971814508,False
4,cluster_5,5,22,0.1306228240613951,0.5231131714496826,False
4,cluster_5,5,23,0.12034591375418988,0.4605105002288404,False
4,cluster_5,5,24,0.09869118420510707,0.3877099312513986,False
4,cluster_5,5,25,0.08180678944912634,0.31509158665108966,False
4,cluster_5,5,26,0.05779948630173596,0.2506797815320375,False
4,cluster_5,5,27,0.04166872987542123,0.18922924755721168,False
4,cluster_5,5,28,0.01360106178541264,0.12727386917880684,False
4,cluster_5,5,29,1.358430184730543e-15,1.5153953914971183e-15,False
4,cluster_5,5,30,9.38856574929637e-16,1.0788958027416528e-15,False
4,cluster_5,5,31,7.033705560869518e-16,8.529403299951611e-16,False
4,cluster_5,5,32,5.655254413440115e-16,6.72371127115696e-16,False
4,cluster_5,5,33,4.1427270155779877e-16,5.201468941531955e-16,False
4,cluster_5,5,34,2.0912534284202885e-16,3.9414609951257825e-16,False
4,cluster_5,5,35,-1.2229067328091193e-17,2.7469157274479857e-16,False
4,cluster_5,5,36,-1.7238588853493717e-16,1.4556874069749587e-16,False
4,cluster_5,5,37,-2.2546987098437936e-16,3.379408620532026e-17,False
4,cluster_5,5,38,-3.412851517038714e-16,-7.418098448808706e-17,False
4,cluster_5,5,39,-6.035039220087443e-16,-1.8309416465012207e-16,False
4,cluster_5,5,40,-7.190811158387036e-16,-3.0818191289180366e-16,False
4,cluster_5,5,41,-8.666394605312058e-16,-4.595771540124369e-16,False
4,cluster_5,5,42,-9.0768552791854e-16,-6.310323422650641e-16,False
4,cluster_5,5,43,-1.4799243264618163e-15,-8.607299455840118e-16,False
5,cluster_1,1,1,9.324154052537168,5.514707461999415,True
5,cluster_1,1,2,5.282585754087222,4.672134237278118,True
5,cluster_1,1,3,4.7512751603797305,4.144309983528678,True
5,cluster_1,1,4,3.6751313316590966,3.7531647352442192,False
5,cluster_1,1,5,3.1047056570300087,3.4120701984646615,False
5,cluster_1,1,6,2.485671795245246,3.0818192670163684,False
5,cluster_1,1,7,2.3357328466391145,2.8098450500328367,False
5,cluster_1,1,8,2.2852024873828722,2.571348783957785,False
5,cluster_1,1,9,1.9504639321612782,2.356527878801173,False
5,cluster_1,1,10,1.4898815156446297,2.1219138936102966,False
5,cluster_1,1,11,1.1943859930560266,1.917945043286264,False
5,cluster_1,1,12,0.9501331713768366,1.713249589739164,False
5,cluster_1,1,13,0.9369011911445965,1.5407316389282373,False
5,cluster_1,1,14,0.7747791666175832,1.3972232974075816,False
5,cluster_1,1,15,0.6097941908041201,1.221168249706349,False
5,cluster_1,1,16,0.4198710983554782,1.0750660494391941,False
5,cluster_1,1,17,0.38989556344043524,0.9291287698950208,False
5,cluster_1,1,18,0.3165898387955796,0.815627032309069,False
5,cluster_1,1,19,0.2397247544465478,0.6935682996883572,False
5,cluster_1,1,20,0.16731812323516884,0.5813382644395317,False
5,cluster_1,1,21,0.1279129260455208,0.4559677608650948,False
5,cluster_1,1,22,0.09902752585857749,0.36012361365488593,False
5,cluster_1,1,23,0.08886192405716033,0.2687592220667524,False
5,cluster_1,1,24,1.555213963795134e-15,1.6861240877309135e-15,False
5,cluster_1,1,25,1.4455041380966827e-15,1.3073656742265712e-15,False
5,cluster_1,1,26,1.0746879270793962e-15,1.0600957426685026e-15,False
5,cluster_1,1,27,8.50643975035274e-16,8.711525697554868e-16,False
5,cluster_1,1,28,7.154963848264975e-16,7.126415869972047e-16,False
5,cluster_1,1,29,5.783872174589022e-16,5.798152325419222e-16,False
5,cluster_1,1,30,4.086835020790379e-16,4.691793098500041e-16,False
5,cluster_1,1,31,3.3908251103327385e-16,3.4895600356858224e-16,False
5,cluster_1,1,32,1.7261638452079796e-16,2.5649917208930233e-16,False
5,cluster_1,1,33,1.2597756821147145e-16,1.566747802981656e-16,False
5,cluster_1,1,34,-1.84244841617446e-17,7.672341677349616e-17,False
5,cluster_1,1,35,-2.398296088051441e-16,-2.1590283820588267e-17,False
5,cluster_1,1,36,-2.9678845952016625e-16,-1.3341344814199828e-16,False
5,cluster_1,1,37,-5.39307753894963e-16,-2.294071035376341e-16,False
5,cluster_1,1,38,-6.536968166294935e-16,-3.3505812005180756e-16,False
5,cluster_1,1,39,-7.224283037432989e-16,-4.63337145463613e-16,False
5,cluster_1,1,40,-1.0747070557040546e-15,-5.839323139189918e-16,False
5,cluster_1,1,41,-1.1039239280244064e-15,-7.506814811107432e-16,False
5,cluster_1,1,42,-1.4590284923572186e-15,-9.389166211116337e-16,False
5,cluster_1,1,43,-2.4631133831276624e-15,-1.1352831699681348e-15,False
5,cluster_2,2,1,12.000739754464242,4.759192113830054,True
5,cluster_2,2,2,5.823490140642294,4.12952804811467,True
5,cluster_2,2,3,4.029113892422064,3.7014226049138967,True
5,cluster_2,2,4,3.851189751173036,3.3579897246673895,True
5,cluster_2,2,5,3.145454646792557,3.075317030241467,True
5,cluster_2,2,6,2.3824112841086067,2.8377313746300183,False
5,cluster_2,2,7,2.0782502703556696,2.5814685638116455,False
5,cluster_2,2,8,1.6399728414448267,2.3914276138409227,False
5,cluster_2,2,9,1.5923722921751753,2.192735429978339,False
5,cluster_2,2,10,1.1797945831792278,2.0150270842515225,False
5,cluster_2,2,11,1.1028265175412542,1.8504772533901972,False
5,cluster_2,2,12,0.6967653683949757,1.6875454866714095,False
5,cluster_2,2,13,0.6195592662616574,1.5470730129310821,False
5,cluster_2,2,14,0.5888942721478192,1.4122664343788331,False
5,cluster_2,2,15,0.46637986775807166,1.2824524267517465,False
5,cluster_2,2,16,0.40114035496945,1.1716965505913974,False
5,cluster_2,2,17,0.324043987349309,1.0660708326913522,False
5,cluster_2,2,18,0.24392600781736537,0.9528625980183263,False
5,cluster_2,2,19,0.21420575835634606,0.8399406524341486,False
5,cluster_2,2,20,0.17749614149413953,0.7365663432010919,False
5,cluster_2,2,21,0.12285312512472313,0.6648155262349826,False
5,cluster_2,2,22,0.10422607249067904,0.5822577357222425,False
5,cluster_2,2,23,0.07208450013432922,0.4935225742150436,False
5,cluster_2,2,24,0.05249982384296879,0.4312069848419599,False
5,cluster_2,2,25,0.04503822174944371,0.36228005499093585,False
5,cluster_2,2,26,0.015890461923857048,0.3014518615101305,False
5,cluster_2,2,27,0.010448043806850162,0.23769444585001726,False
5,cluster_2,2,28,0.009074417027297246,0.18794059585156506,False
5,cluster_2,2,29,0.007367757922259618,0.14543907326794514,False
5,cluster_2,2,30,0.002490577129512332,0.09931191939525205,False
5,cluster_2,2,31,1.732327212002133e-15,1.3253663273952552e-15,False
5,cluster_2,2,32,9.103797682509775e-16,9.019175867854083e-16,False
5,cluster_2,2,33,6.534498281092178e-16,6.672002000990244e-16,False
5,cluster_2,2,34,4.589675168991936e-16,4.877291596529788e-16,False
5,cluster_2,2,35,1.6074839651478552e-16,3.3712468547496924e-16,False
5,cluster_2,2,36,-2.1629046504633052e-16,1.986109886147837e-16,False
5,cluster_2,2,37,-2.906557231656999e-16,8.324646335823446e-17,False
5,cluster_2,2,38,-4.588176742843724e-16,-5.3765683112786736e-17,False
5,cluster_2,2,39,-6.43757969737714e-16,-1.6689244556619263e-16,False
5,cluster_2,2,40,-7.779597517248586e-16,-2.9349076019779043e-16,False
5,cluster_2,2,41,-8.753120584050362e-16,-4.5421389811845e-16,False
5,cluster_2,2,42,-1.39680745333542e-15,-6.155811079165503e-16,False
5,cluster_2,2,43,-1.532504993840017e-15,-8.184385656141166e-16,False
5,cluster_3,3,1,11.055788768536555,2.845921658652953,True
5,cluster_3,3,2,3.8208570427414426,2.591290391625436,True
5,cluster_3,3,3,3.0917283518428036,2.412012837219023,True
5,cluster_3,3,4,3.00672320239658,2.2533377245187203,True
5,cluster_3,3,5,2.605427957082231,2.137469149465643,True
5,cluster_3,3,6,2.1724889490671293,2.024735358370024,True
5,cluster_3,3,7,1.8747597222062236,1.9179074505167923,False
5,cluster_3,3,8,1.7097018812271172,1.8241718608225683,False
5,cluster_3,3,9,1.526334866203335,1.7320778238291454,False
5,cluster_3,3,10,1.301869752470725,1.6477760968569537,False
5,cluster_3,3,11,1.1957433247567286,1.5633485086402545,False
5,cluster_3,3,12,1.020297295657983,1.4931034004401627,False
5,cluster_3,3,13,0.8960940157229452,1.4200848619729547,False
5,cluster_3,3,14,0.8513003254740309,1.3530658132013051,False
5,cluster_3,3,15,0.7776611152705375,1.2883287261939937,False
5,cluster_3,3,16,0.7036110929050163,1.2274083755423852,False
5,cluster_3,3,17,0.6353163914890216,1.164145622375491,False
5,cluster_3,3,18,0.5695310184078193,1.1106498397432487,False
5,cluster_3,3,19,0.5122072678266296,1.0493062754601254,False
5,cluster_3,3,20,0.4668912015970361,0.990770404098035,False
5,cluster_3,3,21,0.43827539612969435,0.941806761813877,False
5,cluster_3,3,22,0.3821293882801282,0.8912847542151232,False
5,cluster_3,3,23,0.3650244960664024,0.8378133261145494,False
5,cluster_3,3,24,0.3018875542949316,0.7934545881544498,False
5,cluster_3,3,25,0.28899433533856644,0.7475975978871404,False
5,cluster_3,3,26,0.26806585886015954,0.7042152827618109,False
5,cluster_3,3,27,0.21644540006051466,0.6602529779063651,False
5,cluster_3,3,28,0.19275326296202822,0.6223044377271926,False
5,cluster_3,3,29,0.14761528792801723,0.5841556106545761,False
5,cluster_3,3,30,0.1400300726970038,0.5473969567648718,False
5,cluster_3,3,31,0.1335034441431325,0.5104120360327263,False
5,cluster_3,3,32,0.10600994850472228,0.4701068802790271,False
5,cluster_3,3,33,0.08358449338740455,0.43825857465624296,False
5,cluster_3,3,34,0.04549340967144634,0.40275193077019433,False
5,cluster_3,3,35,0.040316424860892694,0.3702365768982708,False
5,cluster_3,3,36,0.024635984807150818,0.33915915419714665,False
5,cluster_3,3,37,0.018365626571598685,0.3107194972781013,False
5,cluster_3,3,38,0.005239753597499146,0.2811254516703595,False
5,cluster_3,3,39,0.004302866738477759,0.2507332048289339,False
5,cluster_3,3,40,0.0015723172259921145,0.2246970492923722,False
5,cluster_3,3,41,0.0009834613250604954,0.19735780366381347,False
5,cluster_3,3,42,0.0004346215566339302,0.16745569395475574,False
5,cluster_3,3,43,3.052110663999221e-06,0.1384853138628316,False
5,cluster_4,4,1,12.12642398578344,4.564110745945892,True
5,cluster_4,4,2,5.864071270840735,3.9230142804515724,True
5,cluster_4,4,3,4.647808461183655,3.499332926047121,True
5,cluster_4,4,4,3.3740758205328145,3.168533021368052,True
5,cluster_4,4,5,2.3238943694850684,2.8821256741810215,False
5,cluster_4,4,6,2.1063212321059908,2.611819017598397,False
5,cluster_4,4,7,1.2383723177787687,2.3787576466930322,False
5,cluster_4,4,8,1.1973721873906942,2.1775786459120696,False
5,cluster_4,4,9,0.886410489760117,1.9893880514044795,False
5,cluster_4,4,10,0.8243940861265565,1.8232367834904977,False
5,cluster_4,4,11,0.6277152420855243,1.6511878920062089,False
5,cluster_4,4,12,0.5049880670680583,1.4873001418768415,False
5,cluster_4,4,13,0.41993487663435464,1.3427872404713013,False
5,cluster_4,4,14,0.39635863549820377,1.222890790907884,False
5,cluster_4,4,15,0.323390611513067,1.107323041334665,False
5,cluster_4,4,16,0.2776818142840202,0.9754456358629765,False
5,cluster_4,4,17,0.21581794253603437,0.8605328288449752,False
5,cluster_4,4,18,0.14829534442239486,0.7609962583582671,False
5,cluster_4,4,19,0.13904209513930305,0.6607703680359265,False
5,cluster_4,4,20,0.10785708994641695,0.5754898559780867,False
5,cluster_4,4,21,0.0833533719151928,0.49355834423888956,False
5,cluster_4,4,22,0.06728565272481524,0.40675331790814157,False
5,cluster_4,4,23,0.049536129471365604,0.3433335221841764,False
5,cluster_4,4,24,0.021673181857367545,0.2827296079224474,False
5,cluster_4,4,25,0.017786264880101925,0.21829041444949493,False
5,cluster_4,4,26,0.00584426789173846,0.1674458249887505,False
5,cluster_4,4,27,0.00346229691422008,0.12401763968850892,False
5,cluster_4,4,28,0.0008328942299928655,0.07515257001548152,False
5,cluster_4,4,29,2.3446311208712994e-15,1.2500200554801313e-15,False
5,cluster_4,4,30,1.2359070521125495e-15,8.50594037188929e-16,False
5,cluster_4,4,31,7.154731475306558e-16,5.664317853143465e-16,False
5,cluster_4,4,32,4.893879190559764e-16,3.9404124663070266e-16,False
5,cluster_4,4,33,2.9388566906585085e-16,2.2035303811413442e-16,False
5,cluster_4,4,34,-9.90075005388184e-19,7.007868916011309e-17,False
5,cluster_4,4,35,-4.3034990582329626e-16,-1.1431136872253095e-16,False
5,cluster_4,4,36,-7.494582722317977e-16,-2.796643420141553e-16,False
5,cluster_4,4,37,-9.830103465366177e-16,-4.747874305062945e-16,False
5,cluster_4,4,38,-1.3366800226531819e-15,-7.286094886506462e-16,False
5,cluster_5,5,1,13.800058623143673,5.634050274524355,True
5,cluster_5,5,2,4.743911122603185,4.827645883077435,False
5,cluster_5,5,3,4.053046944151361,4.25333285560418,False
5,cluster_5,5,4,3.523714105991489,3.830063830190127,False
5,cluster_5,5,5,3.2281904247565794,3.458558179269982,False
5,cluster_5,5,6,2.513930449309076,3.1511274580331277,False
5,cluster_5,5,7,2.1541934372293206,2.8616198887071618,False
5,cluster_5,5,8,1.9133282347978704,2.5749844151450727,False
5,cluster_5,5,9,1.4442549361720711,2.351240485441997,False
5,cluster_5,5,10,1.0089263922580902,2.102034074127047,False
5,cluster_5,5,11,0.9685530996369731,1.9252093211042782,False
5,cluster_5,5,12,0.7885517061210217,1.7230937744515553,False
5,cluster_5,5,13,0.664093562113708,1.5422201553522121,False
5,cluster_5,5,14,0.5163073357007111,1.3618303478185287,False
5,cluster_5,5,15,0.49867243096371094,1.209456270082287,False
5,cluster_5,5,16,0.3090632642676318,1.0511017894315944,False
5,cluster_5,5,17,0.26139203678180944,0.9111364742475078,False
5,cluster_5,5,18,0.19272443055145036,0.7821393508307412,False
5,cluster_5,5,19,0.18207515689195178,0.6527681716221371,False
5,cluster_5,5,20,0.11346886907080934,0.5441683235796627,False
5,cluster_5,5,21,0.09611824783875492,0.41941880681472227,False
5,cluster_5,5,22,0.025425189648769365,0.31670203299935723,False
5,cluster_5,5,23,2.4175527920790854e-15,1.712645350410701e-15,False
5,cluster_5,5,24,1.5943853124100248e-15,1.3095480357323673e-15,False
5,cluster_5,5,25,1.380119091184343e-15,1.042269427842019e-15,False
5,cluster_5,5,26,9.574677511327433e-16,8.568359441516455e-16,False
5,cluster_5,5,27,6.664102432689458e-16,6.974077481269396e-16,False
5,cluster_5,5,28,4.133635848810524e-16,5.534243110649425e-16,False
5,cluster_5,5,29,3.3040960240012055e-16,4.397007510386253e-16,False
5,cluster_5,5,30,2.298631952562052e-16,3.307003261586896e-16,False
5,cluster_5,5,31,3.690773357104316e-17,2.1380165949808297e-16,False
5,cluster_5,5,32,-1.223478687330027e-16,1.312613987909924e-16,False
5,cluster_5,5,33,-2.9019736345166153e-16,3.10468647304978e-17,False
5,cluster_5,5,34,-4.382871926974003e-16,-4.891799236569982e-17,False
5,cluster_5,5,35,-4.9532284776395e-16,-1.602439538461067e-16,False
5,cluster_5,5,36,-6.048046906708359e-16,-2.537640850001775e-16,False
5,cluster_5,5,37,-6.743319854926673e-16,-3.6694089145166967e-16,False
5,cluster_5,5,38,-8.593071158453652e-16,-4.655922861869307e-16,False
5,cluster_5,5,39,-1.0310979705095336e-15,-5.680082951648329e-16,False
5,cluster_5,5,40,-1.319194860203527e-15,-7.230097260965758e-16,False
5,cluster_5,5,41,-1.4091283750344959e-15,-8.764300248731588e-16,False
5,cluster_5,5,42,-1.7867025044789333e-15,-1.0455192219677909e-15,False
5,cluster_5,5,43,-2.2026829567407754e-15,-1.2360829398815175e-15,False
5,cluster_6,6,1,12.654982449696927,5.951540227632488,True
5,cluster_6,6,2,6.194536960602856,5.062635478672778,True
5,cluster_6,6,3,4.213091949074839,4.47975261973319,False
5,cluster_6,6,4,3.198716016383199,3.9884962121975986,False
5,cluster_6,6,5,2.9409926154299604,3.604640021580473,False
5,cluster_6,6,6,2.469865577238077,3.2344663169590238,False
5,cluster_6,6,7,2.0332037686830646,2.9541186048522925,False
5,cluster_6,6,8,1.7818428647669469,2.660382868032021,False
5,cluster_6,6,9,1.6543075332241328,2.402805233006253,False
5,cluster_6,6,10,1.4478200659576732,2.1553689969533694,False
5,cluster_6,6,11,1.0403964677677586,1.9351851069984465,False
5,cluster_6,6,12,0.7641552454312143,1.7142731639879298,False
5,cluster_6,6,13,0.6603382508918405,1.5178966884576175,False
